toco,fhr
0.0,210.0
0.0,210.0
0.0,130.0
101.5,130.0
101.5,130.0
101.5,130.0
101.5,130.0
101.5,130.0
101.5,130.0
3.0,130.0
3.0,130.0
3.0,158.0
2.0,158.0
2.0,158.0
2.0,157.5
12.0,157.5
12.0,157.5
12.0,156.5
12.0,156.5
12.0,156.5
12.0,155.75
10.0,155.75
10.0,155.75
10.0,154.25
12.5,154.25
12.5,154.25
12.5,150.75
11.5,150.75
11.5,150.75
11.5,151.75
14.0,151.75
14.0,151.75
14.0,146.25
16.0,146.25
16.0,146.25
16.0,146.25
16.0,146.25
16.0,146.25
16.0,141.25
17.0,141.25
17.0,141.25
17.0,140.75
19.0,140.75
19.0,140.75
19.0,141.0
22.0,141.0
22.0,141.0
22.0,139.0
23.5,139.0
23.5,139.0
23.5,139.25
23.5,139.25
23.5,139.25
23.5,138.5
24.0,138.5
24.0,138.5
24.0,138.75
27.5,138.75
27.5,138.75
27.5,137.25
30.0,137.25
30.0,137.25
30.0,135.75
30.0,135.75
30.0,135.75
30.0,134.0
32.0,134.0
32.0,134.0
32.0,133.5
32.0,133.5
32.0,133.5
32.0,134.75
38.0,134.75
38.0,134.75
38.0,132.75
42.0,132.75
42.0,132.75
42.0,130.75
42.0,130.75
42.0,130.75
42.0,130.75
61.5,130.75
61.5,130.75
61.5,132.5
62.0,132.5
62.0,132.5
62.0,130.0
72.0,130.0
72.0,130.0
72.0,131.0
73.5,131.0
73.5,131.0
73.5,134.0
82.0,134.0
82.0,134.0
82.0,136.0
82.0,136.0
82.0,136.0
82.0,136.0
100.5,136.0
100.5,136.0
100.5,133.25
101.0,133.25
101.0,133.25
101.0,135.25
101.0,135.25
101.0,135.25
101.0,136.5
101.0,136.5
101.0,136.5
101.0,140.0
98.0,140.0
98.0,140.0
98.0,141.0
98.0,141.0
98.0,141.0
98.0,141.0
97.0,141.0
97.0,141.0
97.0,138.0
98.0,138.0
98.0,138.0
98.0,136.0
101.0,136.0
101.0,136.0
101.0,135.5
98.0,135.5
98.0,135.5
98.0,133.5
97.5,133.5
97.5,133.5
97.5,133.5
98.0,133.5
98.0,133.5
98.0,133.5
98.0,133.5
98.0,133.5
98.0,133.0
98.0,133.0
98.0,133.0
98.0,133.25
98.0,133.25
98.0,133.25
98.0,131.75
81.5,131.75
81.5,131.75
81.5,133.0
81.0,133.0
81.0,133.0
81.0,133.25
80.5,133.25
80.5,133.25
80.5,133.25
81.5,133.25
81.5,133.25
81.5,133.25
82.5,133.25
82.5,133.25
82.5,133.25
82.5,133.25
82.5,133.25
82.5,135.75
76.5,135.75
76.5,135.75
76.5,136.0
74.5,136.0
74.5,136.0
74.5,134.75
73.5,134.75
73.5,134.75
73.5,136.0
72.0,136.0
72.0,136.0
72.0,135.5
72.0,135.5
72.0,135.5
72.0,136.0
67.5,136.0
67.5,136.0
67.5,137.25
66.5,137.25
66.5,137.25
66.5,134.75
65.0,134.75
65.0,134.75
65.0,134.25
64.0,134.25
64.0,134.25
64.0,135.25
61.5,135.25
61.5,135.25
61.5,135.25
59.5,135.25
59.5,135.25
59.5,135.25
59.0,135.25
59.0,135.25
59.0,134.75
58.0,134.75
58.0,134.75
58.0,135.0
59.0,135.0
59.0,135.0
59.0,136.0
59.5,136.0
59.5,136.0
59.5,136.25
54.5,136.25
54.5,136.25
54.5,137.5
53.5,137.5
53.5,137.5
53.5,136.0
52.5,136.0
52.5,136.0
52.5,137.5
52.5,137.5
52.5,137.5
52.5,138.75
53.0,138.75
53.0,138.75
53.0,139.5
51.5,139.5
51.5,139.5
51.5,139.5
51.5,139.5
51.5,139.5
51.5,140.0
45.0,140.0
45.0,140.0
45.0,141.0
44.0,141.0
44.0,141.0
44.0,141.0
41.0,141.0
41.0,141.0
41.0,141.0
40.5,141.0
40.5,141.0
40.5,141.5
45.0,141.5
45.0,141.5
45.0,140.25
36.0,140.25
36.0,140.25
36.0,140.0
36.0,140.0
36.0,140.0
36.0,140.0
35.5,140.0
35.5,140.0
35.5,138.75
34.5,138.75
34.5,138.75
34.5,140.0
32.0,140.0
32.0,140.0
32.0,139.25
29.5,139.25
29.5,139.25
29.5,139.0
29.5,139.0
29.5,139.0
29.5,138.5
27.5,138.5
27.5,138.5
27.5,135.75
28.5,135.75
28.5,135.75
28.5,134.0
26.5,134.0
26.5,134.0
26.5,133.5
25.0,133.5
25.0,133.5
25.0,133.5
26.0,133.5
26.0,133.5
26.0,133.0
22.5,133.0
22.5,133.0
22.5,131.75
22.0,131.75
22.0,131.75
22.0,131.5
24.0,131.5
24.0,131.5
24.0,132.75
25.0,132.75
25.0,132.75
25.0,134.0
30.0,134.0
30.0,134.0
30.0,134.5
27.5,134.5
27.5,134.5
27.5,135.5
25.0,135.5
25.0,135.5
25.0,137.25
26.5,137.25
26.5,137.25
26.5,137.25
21.5,137.25
21.5,137.25
21.5,134.75
19.0,134.75
19.0,134.75
19.0,136.25
17.5,136.25
17.5,136.25
17.5,136.5
17.0,136.5
17.0,136.5
17.0,138.0
17.0,138.0
17.0,138.0
17.0,138.25
19.5,138.25
19.5,138.25
19.5,138.5
17.0,138.5
17.0,138.5
17.0,138.5
19.0,138.5
19.0,138.5
19.0,133.25
21.0,133.25
21.0,133.25
21.0,134.5
19.0,134.5
19.0,134.5
19.0,136.25
17.5,136.25
17.5,136.25
17.5,136.5
19.5,136.5
19.5,136.5
19.5,135.75
21.5,135.75
21.5,135.75
21.5,136.25
22.0,136.25
22.0,136.25
22.0,132.75
17.5,132.75
17.5,132.75
17.5,132.25
19.0,132.25
19.0,132.25
19.0,134.75
16.5,134.75
16.5,134.75
16.5,135.75
17.5,135.75
17.5,135.75
17.5,135.75
15.5,135.75
15.5,135.75
15.5,134.25
17.5,134.25
17.5,134.25
17.5,136.0
16.5,136.0
16.5,136.0
16.5,133.75
16.5,133.75
16.5,133.75
16.5,135.75
15.5,135.75
15.5,135.75
15.5,135.0
16.5,135.0
16.5,135.0
16.5,133.75
14.5,133.75
14.5,133.75
14.5,132.75
14.5,132.75
14.5,132.75
14.5,134.25
15.0,134.25
15.0,134.25
15.0,136.25
15.0,136.25
15.0,136.25
15.0,136.75
15.0,136.75
15.0,136.75
15.0,137.0
15.5,137.0
15.5,137.0
15.5,137.25
16.0,137.25
16.0,137.25
16.0,137.5
17.0,137.5
17.0,137.5
17.0,135.75
15.5,135.75
15.5,135.75
15.5,137.5
14.0,137.5
14.0,137.5
14.0,139.25
13.5,139.25
13.5,139.25
13.5,138.0
12.0,138.0
12.0,138.0
12.0,137.0
11.5,137.0
11.5,137.0
11.5,137.0
12.5,137.0
12.5,137.0
12.5,138.25
12.5,138.25
12.5,138.25
12.5,138.25
12.5,138.25
12.5,138.25
12.5,139.25
12.5,139.25
12.5,139.25
12.5,137.5
11.0,137.5
11.0,137.5
11.0,139.0
12.5,139.0
12.5,139.0
12.5,139.0
13.0,139.0
13.0,139.0
13.0,136.25
10.5,136.25
10.5,136.25
10.5,134.25
12.0,134.25
12.0,134.25
12.0,133.0
12.5,133.0
12.5,133.0
12.5,132.0
14.0,132.0
14.0,132.0
14.0,134.0
14.0,134.0
14.0,134.0
14.0,136.25
11.0,136.25
11.0,136.25
11.0,135.5
12.5,135.5
12.5,135.5
12.5,136.0
13.0,136.0
13.0,136.0
13.0,136.25
15.0,136.25
15.0,136.25
15.0,137.75
15.0,137.75
15.0,137.75
15.0,138.0
15.0,138.0
15.0,138.0
15.0,138.25
15.0,138.25
15.0,138.25
15.0,136.5
15.0,136.5
15.0,136.5
15.0,138.5
13.5,138.5
13.5,138.5
13.5,136.0
14.5,136.0
14.5,136.0
14.5,135.5
17.0,135.5
17.0,135.5
17.0,136.25
20.0,136.25
20.0,136.25
20.0,137.0
16.5,137.0
16.5,137.0
16.5,137.5
20.0,137.5
20.0,137.5
20.0,136.5
20.5,136.5
20.5,136.5
