toco,fhr
41.5,123.5
41.5,123.5
41.5,123.5
41.5,120.0
41.5,120.0
41.5,119.0
41.5,122.5
41.5,122.5
41.5,126.0
41.5,126.0
42.0,126.25
42.5,126.25
42.5,126.25
42.0,126.25
42.0,128.0
41.5,128.0
41.5,129.25
42.0,129.25
42.0,131.5
41.5,129.5
41.5,129.5
42.0,128.0
42.0,128.0
42.5,126.75
42.5,126.75
42.0,118.75
41.5,118.75
41.5,121.75
41.5,121.75
42.0,126.25
41.5,126.25
41.5,120.0
41.5,120.0
41.5,124.75
41.5,124.75
41.5,128.5
42.0,128.5
42.0,130.25
41.5,136.0
41.5,136.0
41.5,135.0
41.5,135.0
42.0,135.25
42.5,135.25
42.5,137.5
42.0,138.0
42.0,138.0
42.0,139.5
42.5,139.5
42.5,140.0
42.5,143.5
42.5,143.5
42.5,142.5
42.5,142.5
42.5,144.75
42.5,142.0
42.5,142.0
42.5,148.0
42.5,148.0
42.0,142.75
42.0,145.0
42.0,145.0
42.0,145.25
42.0,148.25
41.5,148.25
41.0,147.0
41.0,147.0
41.0,149.0
41.0,148.0
41.0,148.0
40.5,147.0
40.5,151.0
40.5,151.0
40.5,148.0
41.0,148.0
41.0,149.0
41.0,150.75
41.0,150.75
41.5,152.0
42.0,149.75
42.0,149.75
42.0,151.0
42.0,151.0
42.0,150.0
42.0,152.25
42.5,152.25
42.5,150.75
42.5,152.25
42.5,152.25
42.5,151.75
42.0,151.5
42.0,151.5
41.5,151.75
41.5,151.75
41.5,151.75
41.5,150.5
41.5,150.5
41.5,150.25
42.0,148.5
41.5,148.5
41.5,149.0
41.5,149.0
41.5,147.0
41.5,144.75
41.5,144.75
41.5,144.5
41.5,144.5
41.0,143.25
41.5,143.25
41.5,143.25
41.5,141.25
41.5,141.25
41.0,142.5
41.0,142.5
41.0,142.25
41.0,141.0
41.0,141.0
41.0,141.0
41.0,141.0
41.0,136.75
41.0,138.0
41.0,138.0
41.0,137.75
41.5,137.75
41.0,138.5
41.0,138.5
41.0,137.5
41.0,137.5
41.0,137.5
41.0,139.5
41.5,139.5
41.5,140.5
41.5,140.75
41.5,140.75
42.0,141.25
42.5,141.25
42.5,138.75
42.5,138.75
43.0,138.75
43.0,143.0
43.0,142.0
43.5,142.0
44.0,140.75
44.0,140.75
44.5,142.75
44.5,142.75
45.0,142.75
45.5,143.5
46.5,143.5
47.0,143.5
47.5,143.5
47.5,143.5
48.0,142.5
48.5,142.5
49.0,143.0
49.5,141.25
50.0,141.25
50.0,142.25
50.5,142.25
50.5,143.0
50.5,143.0
51.0,143.25
51.5,143.25
52.0,143.25
52.0,143.25
52.5,143.5
52.5,143.5
52.0,145.0
52.5,145.0
52.5,146.0
53.0,146.25
53.0,146.25
53.0,146.75
53.0,146.75
53.0,146.5
53.0,147.0
53.5,147.0
53.5,146.75
53.0,146.75
53.0,146.5
53.0,146.75
53.0,146.75
53.0,147.0
53.0,146.5
53.0,146.5
52.5,146.75
52.5,146.75
52.0,146.5
52.0,146.5
52.0,146.25
52.0,146.25
51.5,146.25
51.0,145.25
51.0,145.25
51.0,145.25
51.0,146.25
51.0,146.25
50.5,144.25
50.0,143.75
50.0,143.75
50.0,132.75
50.0,132.75
50.0,129.5
50.0,129.5
50.0,123.0
49.5,123.0
49.5,122.75
49.5,122.75
49.5,118.5
49.5,118.5
49.5,116.5
48.5,116.5
48.5,116.5
48.5,117.0
48.5,117.0
48.5,114.5
48.5,114.5
48.0,110.5
48.0,118.75
48.0,118.75
48.0,118.25
48.0,118.25
48.0,121.25
48.0,121.25
47.5,120.25
47.5,120.25
47.5,120.5
47.5,120.5
47.5,120.5
47.5,123.0
47.5,125.75
47.5,125.75
47.5,125.75
47.0,125.75
