toco,fhr
22.0,125.0
22.0,125.0
22.0,124.0
22.0,124.0
22.0,124.0
22.0,125.0
22.0,125.0
22.0,125.0
22.0,125.0
21.0,125.0
21.0,125.0
21.0,125.0
21.0,125.0
21.0,125.0
21.0,125.0
21.0,125.0
21.0,125.0
21.0,126.0
21.0,126.0
21.0,126.0
21.0,127.0
21.0,127.0
21.0,127.0
21.0,127.0
21.0,127.0
21.0,127.0
21.0,126.0
20.0,126.0
20.0,126.0
20.0,126.0
20.0,126.0
20.0,126.0
20.0,125.0
21.0,125.0
21.0,125.0
21.0,125.0
21.0,125.0
21.0,125.0
21.0,125.0
21.0,125.0
21.0,125.0
21.0,124.0
21.0,124.0
21.0,124.0
21.0,125.0
21.0,125.0
21.0,125.0
21.0,125.0
21.0,125.0
21.0,125.0
21.0,126.0
20.0,126.0
20.0,126.0
20.0,132.0
19.0,132.0
19.0,132.0
19.0,132.0
19.0,132.0
19.0,132.0
19.0,132.0
20.0,132.0
20.0,132.0
20.0,131.0
21.0,131.0
21.0,131.0
21.0,130.0
20.0,130.0
20.0,130.0
20.0,128.0
19.0,128.0
19.0,128.0
19.0,128.0
20.0,128.0
20.0,128.0
20.0,128.0
21.0,128.0
21.0,128.0
21.0,126.0
21.0,126.0
21.0,126.0
21.0,126.0
20.0,126.0
20.0,126.0
20.0,128.0
21.0,128.0
21.0,128.0
21.0,129.0
21.0,129.0
21.0,129.0
21.0,130.0
21.0,130.0
21.0,130.0
21.0,130.0
20.0,130.0
20.0,130.0
20.0,130.0
19.0,130.0
19.0,130.0
19.0,128.0
19.0,128.0
19.0,128.0
19.0,128.0
19.0,128.0
19.0,128.0
19.0,130.0
19.0,130.0
19.0,130.0
19.0,130.0
20.0,130.0
20.0,130.0
20.0,128.0
19.0,128.0
19.0,128.0
19.0,128.0
19.0,128.0
19.0,128.0
19.0,130.0
19.0,130.0
19.0,130.0
19.0,130.0
20.0,130.0
20.0,130.0
20.0,128.0
21.0,128.0
21.0,128.0
21.0,126.0
19.0,126.0
19.0,126.0
19.0,128.0
19.0,128.0
