toco,fhr
70.5,108.75
70.5,108.75
70.5,103.75
69.0,103.75
69.0,103.75
69.0,103.75
69.0,103.75
69.0,103.75
69.0,106.75
68.0,106.75
68.0,106.75
68.0,107.5
67.0,107.5
67.0,107.5
67.0,108.5
66.0,108.5
66.0,108.5
66.0,108.5
64.5,108.5
64.5,108.5
64.5,107.25
63.5,107.25
63.5,107.25
63.5,107.0
60.0,107.0
60.0,107.0
60.0,97.75
58.5,97.75
58.5,97.75
58.5,85.75
60.0,85.75
60.0,85.75
60.0,86.0
62.5,86.0
62.5,86.0
62.5,86.0
63.5,86.0
63.5,86.0
63.5,86.0
63.5,86.0
63.5,86.0
63.5,112.75
59.0,112.75
59.0,112.75
59.0,112.75
55.0,112.75
55.0,112.75
55.0,104.75
51.5,104.75
51.5,104.75
51.5,105.0
49.0,105.0
49.0,105.0
49.0,94.5
48.5,94.5
48.5,94.5
48.5,99.5
50.5,99.5
50.5,99.5
50.5,101.0
51.5,101.0
51.5,101.0
51.5,101.25
47.5,101.25
47.5,101.25
47.5,101.25
44.0,101.25
44.0,101.25
44.0,101.25
41.5,101.25
41.5,101.25
41.5,100.25
39.5,100.25
39.5,100.25
39.5,100.75
38.0,100.75
38.0,100.75
38.0,101.25
37.0,101.25
37.0,101.25
37.0,99.75
38.5,99.75
38.5,99.75
38.5,98.75
39.0,98.75
39.0,98.75
39.0,98.25
37.5,98.25
37.5,98.25
37.5,96.75
39.0,96.75
39.0,96.75
39.0,96.25
39.0,96.25
39.0,96.25
39.0,94.75
36.5,94.75
36.5,94.75
36.5,94.5
35.5,94.5
35.5,94.5
35.5,94.5
33.0,94.5
33.0,94.5
33.0,95.25
32.0,95.25
32.0,95.25
32.0,94.5
29.5,94.5
29.5,94.5
29.5,93.75
28.5,93.75
28.5,93.75
28.5,93.0
27.5,93.0
27.5,93.0
27.5,93.75
26.5,93.75
26.5,93.75
26.5,92.5
25.0,92.5
25.0,92.5
25.0,93.75
24.0,93.75
24.0,93.75
24.0,93.75
22.0,93.75
22.0,93.75
22.0,94.25
21.0,94.25
21.0,94.25
21.0,94.75
20.0,94.75
20.0,94.75
20.0,95.75
18.5,95.75
18.5,95.75
18.5,96.0
18.0,96.0
18.0,96.0
18.0,94.0
17.0,94.0
17.0,94.0
17.0,95.0
16.0,95.0
16.0,95.0
16.0,95.25
15.0,95.25
15.0,95.25
15.0,98.25
14.5,98.25
14.5,98.25
14.5,99.75
13.5,99.75
13.5,99.75
13.5,100.25
13.5,100.25
13.5,100.25
13.5,91.5
14.5,91.5
14.5,91.5
14.5,93.25
12.5,93.25
12.5,93.25
12.5,92.75
12.0,92.75
12.0,92.75
12.0,92.0
12.5,92.0
12.5,92.0
12.5,93.0
10.5,93.0
10.5,93.0
10.5,93.75
10.0,93.75
10.0,93.75
10.0,94.0
11.0,94.0
11.0,94.0
11.0,95.75
9.0,95.75
9.0,95.75
9.0,99.0
8.5,99.0
8.5,99.0
8.5,102.75
8.0,102.75
8.0,102.75
8.0,103.0
9.0,103.0
9.0,103.0
9.0,100.5
6.0,100.5
6.0,100.5
6.0,95.75
6.0,95.75
6.0,95.75
6.0,92.0
4.5,92.0
4.5,92.0
4.5,99.25
4.0,99.25
4.0,99.25
4.0,102.0
5.0,102.0
5.0,102.0
5.0,101.25
3.5,101.25
3.5,101.25
3.5,96.25
3.0,96.25
3.0,96.25
3.0,93.5
2.5,93.5
2.5,93.5
2.5,94.5
2.0,94.5
2.0,94.5
2.0,96.0
3.0,96.0
3.0,96.0
3.0,96.25
1.0,96.25
1.0,96.25
1.0,96.25
3.0,96.25
3.0,96.25
3.0,96.75
3.0,96.75
3.0,96.75
3.0,96.75
3.0,96.75
3.0,96.75
3.0,97.5
4.0,97.5
4.0,97.5
4.0,97.5
5.0,97.5
5.0,97.5
5.0,101.25
8.0,101.25
