toco,fhr
27.5,145.0
26.5,144.5
26.0,144.5
25.5,145.0
25.5,143.25
26.5,143.25
26.5,144.0
26.5,144.0
27.0,143.25
27.0,145.75
27.5,145.75
28.0,145.5
28.0,145.5
28.0,145.75
27.5,145.0
26.5,145.0
26.5,146.0
27.0,146.0
26.5,145.25
26.5,145.25
26.5,145.25
26.5,145.0
25.0,146.5
25.5,146.5
26.5,147.25
26.0,147.25
26.0,148.0
27.0,149.75
27.5,149.75
28.0,152.0
31.0,155.5
32.0,155.5
32.5,155.25
32.5,156.25
34.0,156.25
37.0,157.25
35.5,159.0
35.5,159.0
37.0,159.5
38.0,160.5
38.0,160.5
38.5,162.0
38.5,162.5
38.0,162.5
36.0,163.5
34.0,162.75
32.5,162.75
31.5,161.75
31.0,157.5
31.0,157.5
31.5,157.5
31.5,154.0
31.0,152.25
31.0,152.25
31.0,150.0
30.0,150.0
29.5,146.0
28.0,146.0
28.0,143.25
29.0,140.5
30.0,140.5
30.0,140.0
29.5,140.0
29.5,139.0
31.0,139.25
29.5,139.25
29.0,141.75
28.0,141.75
27.5,142.25
28.5,143.5
29.5,143.5
29.5,144.25
29.0,145.25
29.0,145.25
28.0,146.25
29.5,146.25
30.5,146.0
29.5,145.5
29.5,145.5
30.5,144.25
30.5,144.25
31.5,143.25
32.0,143.25
32.0,142.75
31.0,145.0
31.0,145.0
32.0,144.25
32.0,144.25
31.0,145.0
30.0,145.0
29.5,143.75
31.0,143.0
31.0,143.0
31.0,142.0
31.5,142.0
31.5,142.0
29.5,142.25
28.0,142.25
28.0,142.0
29.0,142.0
29.5,142.25
30.0,142.25
30.5,142.0
31.0,142.5
31.0,142.5
29.0,142.25
28.0,142.25
28.0,142.0
28.0,142.75
29.5,142.75
29.5,145.0
29.5,144.25
29.5,144.25
29.5,145.5
29.0,145.5
28.0,145.0
28.0,145.25
28.0,145.25
28.0,145.75
28.5,145.75
29.0,147.25
29.5,149.0
29.5,149.0
29.5,150.0
29.0,149.0
28.0,149.0
28.0,148.75
28.0,148.75
28.5,149.25
29.0,151.0
29.5,151.0
29.5,151.0
29.5,151.25
28.5,151.25
28.0,150.5
28.0,150.75
28.5,150.75
29.5,150.5
29.5,150.5
30.5,149.25
29.0,149.75
29.5,149.75
29.5,150.0
29.5,151.0
29.5,151.0
30.0,151.0
31.0,151.0
30.5,151.0
31.0,150.75
31.5,150.75
31.5,150.0
31.0,149.25
31.0,149.25
31.0,149.0
32.5,149.0
33.5,148.75
33.0,149.5
34.0,149.5
34.5,150.5
35.0,152.75
34.0,152.75
31.0,154.0
29.5,154.0
29.5,154.0
29.5,155.5
29.0,155.5
29.5,159.25
29.5,159.25
29.5,157.75
30.0,157.75
29.5,156.25
29.5,152.0
30.0,152.0
30.5,146.0
31.0,146.0
31.0,141.0
31.0,141.0
30.5,139.5
31.0,139.5
31.5,140.25
31.5,140.5
32.0,140.5
32.5,141.75
32.0,141.75
32.5,143.25
32.0,143.25
31.0,146.5
31.0,149.25
31.0,149.25
31.0,149.5
32.0,149.5
32.5,150.0
32.5,150.0
32.5,151.25
32.5,151.5
32.0,151.5
32.0,152.5
32.0,152.5
32.5,152.5
33.0,152.75
33.5,152.0
34.0,152.0
34.0,153.0
34.0,153.0
33.5,152.75
34.0,152.0
35.5,152.0
35.5,152.75
36.0,152.0
37.0,152.0
37.0,152.25
37.0,152.75
36.0,152.75
36.0,154.5
37.0,154.25
37.5,154.25
38.5,152.75
39.5,155.25
40.0,155.25
40.5,156.0
41.0,156.0
40.5,158.0
40.0,156.5
40.0,156.5
41.5,156.25
42.0,155.75
43.0,155.75
44.0,155.75
44.5,155.5
45.0,155.5
46.0,155.75
45.5,155.75
44.5,158.0
44.5,157.25
45.0,157.25
46.0,157.5
47.5,157.5
48.0,156.75
49.0,156.75
50.0,161.0
50.5,161.5
51.5,161.5
51.0,163.75
49.5,163.75
48.0,162.75
47.0,162.75
48.0,163.75
51.0,163.75
53.0,163.75
53.5,164.75
54.5,166.5
55.0,166.5
56.0,166.75
57.0,168.0
58.0,169.0
57.5,169.0
56.5,168.0
59.0,167.5
61.0,167.5
62.5,167.75
64.0,168.25
64.0,168.25
64.5,167.75
66.0,167.5
66.0,168.25
64.0,168.25
65.0,169.5
67.5,169.0
68.5,169.0
70.0,169.0
71.5,169.0
72.0,169.0
72.0,168.5
73.0,167.0
70.5,167.0
70.0,164.75
72.0,165.0
73.5,163.75
74.5,163.75
77.0,164.0
78.0,164.5
78.5,164.5
80.0,164.25
80.0,164.5
78.5,164.5
78.5,166.0
80.5,166.25
82.0,166.25
84.0,164.0
85.0,163.75
83.0,163.75
80.5,162.25
78.5,158.75
78.0,158.75
80.5,155.25
84.0,152.75
84.5,152.75
85.0,150.0
86.5,150.0
87.0,145.0
87.5,145.0
88.0,138.75
87.5,138.75
84.5,136.0
83.5,136.0
88.0,128.75
89.5,128.75
91.0,126.25
92.5,126.25
93.0,125.0
93.5,125.0
93.5,123.25
91.0,123.25
86.5,116.75
88.0,116.75
91.0,116.75
92.5,116.75
94.0,115.25
95.5,115.25
95.5,110.25
96.0,110.25
94.5,106.75
91.0,106.75
89.0,108.75
91.0,108.75
93.5,104.75
94.5,104.75
96.5,103.25
97.0,103.25
97.0,102.25
97.0,102.25
95.5,102.75
92.0,102.75
92.5,102.75
94.5,104.0
95.5,104.0
96.0,106.5
98.0,106.5
98.0,106.0
96.0,106.0
93.5,105.5
91.0,105.5
88.5,105.5
86.5,106.75
89.5,106.75
94.0,106.0
92.0,106.0
89.0,105.25
84.0,105.25
80.5,103.0
82.5,103.0
85.0,103.0
86.5,101.25
88.5,101.25
89.0,100.0
89.0,100.0
88.0,100.0
86.5,100.5
82.0,100.5
80.0,102.5
82.0,102.5
84.5,104.0
85.0,104.0
86.0,106.75
85.5,106.75
84.5,106.75
83.5,109.0
82.0,109.0
78.0,112.0
76.0,112.0
78.5,114.5
79.0,115.75
79.0,115.75
79.5,115.75
80.0,115.75
78.5,117.25
76.5,117.25
72.0,117.25
69.5,128.5
69.0,128.5
71.5,128.5
71.5,128.5
71.5,128.5
72.0,128.5
71.5,128.25
68.5,128.5
65.5,128.5
63.5,0.0
64.5,0.0
64.0,152.0
64.0,152.0
64.0,152.0
65.5,154.5
62.5,154.5
58.0,154.75
53.5,156.0
49.5,156.0
47.0,157.0
44.5,157.0
46.0,157.0
49.0,156.75
51.0,155.25
51.5,155.25
51.5,158.0
50.5,156.25
52.0,156.25
53.0,156.25
53.5,156.25
55.0,157.5
54.0,157.5
52.5,159.0
53.5,159.5
55.0,159.5
55.5,160.75
55.5,161.0
55.5,161.0
56.0,161.5
55.0,161.75
55.0,161.75
55.0,162.5
53.5,162.75
51.0,163.75
51.0,163.75
52.5,163.75
52.0,164.0
52.5,164.0
52.5,164.25
52.0,164.75
51.5,164.75
51.5,166.25
50.0,164.75
48.0,164.75
48.0,164.0
49.0,163.25
48.5,163.25
49.0,161.5
49.0,162.25
48.5,162.25
48.0,162.0
47.0,162.75
45.5,162.75
45.5,162.75
46.0,162.75
46.0,162.75
46.0,163.5
47.0,162.25
46.5,161.25
46.0,161.25
46.5,161.25
45.0,161.25
43.5,162.25
44.5,162.5
45.0,162.5
45.5,162.75
45.0,161.25
44.5,161.25
43.0,160.5
39.0,158.5
37.5,158.5
38.5,156.25
39.0,156.25
39.0,156.25
39.5,156.75
39.0,156.25
38.5,156.25
39.0,154.5
38.5,154.0
38.5,154.0
39.0,154.0
38.5,154.0
37.0,154.0
36.0,154.0
35.0,154.0
33.5,154.75
32.5,154.75
31.5,154.75
31.5,155.75
32.0,155.75
32.5,155.75
32.5,156.0
33.5,156.75
34.0,156.75
34.5,156.75
35.0,156.0
36.5,156.0
37.0,155.75
36.0,154.75
35.5,154.75
35.5,154.25
35.0,154.25
35.5,153.25
37.0,154.0
37.0,154.0
37.0,152.75
37.0,153.0
37.0,153.0
37.0,150.25
37.0,150.25
37.0,150.0
37.0,148.75
36.0,148.75
36.0,148.25
37.0,148.25
37.0,144.5
37.0,143.5
37.0,143.5
36.0,142.0
34.5,142.0
33.0,142.25
32.5,144.25
31.0,144.25
31.5,145.25
32.5,147.0
32.5,147.0
32.5,147.75
33.0,147.75
32.5,148.5
32.5,151.0
33.0,151.0
32.5,152.0
32.0,152.25
31.0,152.25
