toco,fhr
71.5,135.0
71.5,135.0
72.5,135.75
72.5,136.5
72.5,136.5
72.0,136.75
70.5,136.75
68.5,138.25
68.0,136.75
69.5,136.75
69.5,139.0
70.0,139.0
69.5,138.0
68.0,138.0
67.5,138.5
67.5,140.25
67.0,140.25
67.0,142.0
67.5,142.0
67.0,142.5
65.5,143.75
64.5,143.75
64.0,143.75
64.0,143.75
64.5,144.0
64.5,144.5
63.5,144.5
63.0,145.5
63.0,145.5
62.0,145.0
62.0,145.25
62.5,145.25
62.5,145.25
62.0,145.25
61.5,147.75
62.0,147.75
63.0,147.0
63.5,147.0
63.0,150.0
63.0,150.0
63.0,150.0
63.0,150.25
63.0,150.25
63.5,150.5
63.0,150.5
63.0,150.5
63.0,150.75
63.5,150.75
63.0,150.5
63.0,151.0
64.5,151.0
65.0,151.0
65.0,152.0
65.0,152.0
66.0,151.5
66.5,151.5
67.5,151.25
67.0,151.0
67.0,151.0
66.5,151.25
66.0,151.0
67.5,151.0
69.5,150.5
69.5,150.5
69.5,150.0
69.0,149.75
69.0,149.75
68.5,148.75
68.5,148.75
68.5,146.0
69.0,142.0
69.0,142.0
70.5,138.75
72.5,138.75
73.0,138.75
74.0,137.5
75.5,141.25
74.5,141.25
76.5,141.25
78.0,140.75
78.5,140.75
82.5,140.75
83.0,140.75
83.0,140.75
83.0,140.75
83.5,140.75
79.0,140.75
79.0,140.75
82.5,140.75
84.5,141.5
84.0,141.5
82.5,141.5
82.5,141.5
90.5,141.5
84.5,141.5
78.5,141.5
80.0,0.0
87.0,0.0
84.0,0.0
84.0,0.0
86.0,0.0
85.5,0.0
86.0,0.0
87.5,0.0
85.0,0.0
81.5,0.0
79.5,0.0
76.5,0.0
76.5,0.0
77.0,0.0
78.5,0.0
77.0,147.0
76.0,147.0
74.0,145.75
73.5,145.75
72.5,141.5
71.0,141.5
70.5,143.0
70.0,138.5
69.0,138.5
67.5,133.0
66.0,133.0
65.0,131.5
65.0,131.5
66.0,128.75
67.0,128.75
66.0,125.0
65.5,125.0
65.0,121.75
64.5,121.75
64.5,122.25
64.5,122.75
65.0,122.75
65.0,123.0
65.5,123.0
65.5,123.25
65.5,123.25
65.0,123.25
65.0,125.5
66.5,125.5
69.0,125.5
68.0,126.5
67.5,126.5
67.5,131.75
68.0,131.75
68.5,132.75
69.0,134.25
69.5,134.25
69.5,135.0
70.0,135.0
69.5,134.25
69.5,132.5
70.0,132.5
70.0,131.75
70.0,131.75
68.5,131.5
67.0,131.5
66.0,131.5
65.0,131.5
65.0,131.75
64.5,131.75
64.0,133.0
63.0,133.0
63.0,133.75
64.0,133.75
65.5,133.75
64.5,133.75
64.5,133.75
64.5,135.5
65.0,135.5
65.0,135.75
65.5,135.75
65.0,136.75
65.5,137.25
65.0,137.25
65.0,138.0
65.0,138.0
65.0,138.25
66.0,138.25
67.5,138.25
68.5,138.25
74.0,138.25
75.5,136.5
69.5,136.5
69.5,133.75
71.5,133.75
72.5,132.0
72.5,134.25
71.0,134.25
70.0,135.75
68.5,135.75
67.5,135.75
66.0,135.75
66.5,135.75
67.5,138.75
68.5,138.75
67.5,139.0
66.0,139.0
66.0,139.75
66.0,140.5
66.0,140.5
66.0,140.75
66.5,140.75
66.5,139.75
66.5,139.75
67.0,141.0
67.0,141.5
66.0,141.75
64.5,141.75
64.5,140.75
64.5,140.75
64.0,139.5
63.5,139.5
63.5,137.5
67.5,137.5
64.5,138.25
65.5,138.25
66.0,137.0
66.0,138.0
64.5,138.0
64.5,138.0
64.5,138.0
65.0,138.25
65.5,138.25
66.0,139.0
65.5,140.0
65.5,140.0
64.5,140.75
63.0,140.75
61.5,141.25
61.5,142.0
63.0,142.0
64.0,142.0
63.0,142.0
63.0,142.0
63.0,143.0
62.0,143.0
61.5,141.5
61.0,141.5
60.5,142.5
60.0,142.0
60.5,142.0
62.0,140.0
63.0,140.0
62.5,140.5
63.0,140.5
62.0,140.0
62.0,139.0
62.0,139.0
62.5,139.0
62.5,139.0
63.0,138.5
64.5,138.5
65.5,137.5
64.5,137.5
64.5,137.5
64.5,137.25
65.5,137.25
67.0,136.75
66.0,136.75
66.0,138.5
66.0,138.5
66.0,138.5
65.5,140.0
64.5,140.0
64.5,140.25
67.0,139.75
72.0,139.75
67.5,141.5
66.0,141.5
65.0,140.0
64.5,141.0
65.0,141.0
66.5,140.5
68.0,140.5
69.0,140.5
67.5,140.5
67.0,138.75
67.0,139.0
67.0,139.0
67.5,139.25
67.5,139.25
67.5,138.5
67.5,138.5
68.0,140.0
67.5,136.0
69.5,136.0
68.0,136.5
67.0,136.5
66.5,137.5
66.0,136.75
66.5,136.75
66.0,137.25
67.0,137.25
68.5,137.5
67.5,138.25
67.0,138.25
67.0,138.5
66.5,138.5
66.5,138.0
66.5,138.0
66.0,135.75
65.0,135.75
64.5,134.5
64.0,135.75
65.0,135.75
66.0,135.75
67.0,135.75
66.5,136.75
66.0,137.0
66.5,137.0
66.5,137.5
67.0,137.5
67.5,138.5
67.5,138.5
67.5,139.5
67.5,139.5
67.0,139.5
66.5,140.0
66.0,140.0
66.0,140.5
66.0,140.0
67.0,140.0
67.5,139.5
67.5,139.5
67.0,139.5
66.5,139.5
67.0,139.75
67.0,139.25
67.0,139.25
67.5,138.75
67.0,138.75
67.0,138.5
67.5,138.5
66.5,138.25
66.0,138.5
65.0,138.5
64.5,139.25
65.0,139.25
66.0,138.5
67.5,138.5
68.5,138.25
67.0,138.5
66.0,138.5
66.0,139.5
65.0,139.5
64.5,140.75
65.5,140.5
66.0,140.5
66.0,139.5
66.0,139.5
67.5,136.75
68.5,136.75
67.5,137.5
67.5,137.75
67.0,137.75
67.0,138.25
67.0,138.25
66.0,139.0
66.0,138.75
67.5,138.75
69.5,139.25
71.0,139.25
69.5,139.5
69.5,139.5
69.0,139.5
68.5,140.25
68.5,140.25
69.0,140.75
68.5,140.75
69.0,141.25
69.5,141.5
69.5,141.5
69.5,140.75
67.5,140.75
66.5,139.75
65.5,139.75
64.5,139.5
66.0,138.75
68.0,138.75
69.5,136.5
68.5,136.5
68.0,134.25
68.0,134.25
68.0,132.0
69.0,132.0
69.0,131.25
69.0,131.25
69.0,132.0
69.0,132.0
69.0,132.25
69.0,133.0
69.0,133.0
68.5,133.5
67.0,133.5
65.5,135.0
66.0,135.0
67.5,135.0
70.0,135.0
71.5,136.5
72.0,136.75
72.0,136.75
71.0,136.0
75.0,136.0
75.5,135.75
76.0,135.75
76.5,136.25
79.0,135.0
77.5,135.0
77.0,135.5
74.5,135.5
73.5,135.25
75.5,135.25
76.5,134.0
78.5,136.0
76.5,136.0
75.5,135.5
74.5,135.5
74.0,135.5
74.0,135.5
74.0,136.75
74.0,137.5
74.0,137.5
74.0,137.5
73.0,137.5
72.5,137.5
72.5,137.5
73.0,136.75
72.5,136.75
70.5,136.75
69.0,137.0
68.0,137.0
68.5,134.25
69.5,134.25
71.0,133.5
72.5,133.5
70.5,134.5
70.0,134.25
69.5,134.25
69.5,134.75
69.5,134.75
69.5,134.25
70.0,134.25
70.0,134.25
70.0,134.25
70.0,134.25
71.5,134.75
72.0,134.75
70.0,135.25
69.0,135.25
68.0,135.0
67.5,135.0
66.5,135.0
67.5,135.5
69.5,135.5
71.0,135.5
71.0,135.5
70.5,135.75
70.0,135.75
70.5,136.0
70.5,136.25
71.0,136.25
71.0,136.0
70.5,136.0
70.0,136.0
69.5,136.0
68.5,136.0
67.5,136.25
68.5,136.75
69.5,136.75
71.5,136.75
71.5,136.75
70.0,136.75
69.0,136.75
68.0,134.75
67.5,134.75
67.5,134.75
67.0,135.0
69.0,135.0
70.5,135.0
72.5,135.0
71.0,135.25
70.5,135.25
70.5,134.75
70.5,134.25
71.0,134.25
71.0,134.0
72.0,134.0
72.5,135.25
72.5,135.25
72.5,135.25
71.5,134.5
71.0,134.5
70.0,135.25
69.5,135.25
70.0,134.75
71.5,134.75
71.5,133.5
71.0,133.5
71.0,135.0
71.0,134.25
71.0,134.25
71.0,134.25
71.5,134.25
71.5,134.5
72.0,134.5
73.0,133.75
73.5,133.75
73.5,133.75
73.5,133.75
20.0,133.5
19.0,133.5
17.5,133.25
17.0,133.25
18.5,133.5
19.5,133.5
20.5,133.5
19.5,134.25
19.0,134.25
19.0,134.5
18.5,134.5
19.0,134.5
19.0,134.5
19.0,135.0
18.5,135.0
18.5,135.25
17.0,135.5
16.0,135.5
16.5,135.0
17.0,135.0
18.5,134.75
18.5,134.75
17.5,134.0
17.0,133.0
17.5,133.0
17.5,133.25
17.0,133.25
17.5,133.25
18.5,133.0
17.5,133.0
17.5,134.0
18.0,134.0
17.5,133.75
18.5,133.75
18.5,132.75
18.5,132.75
18.0,132.75
18.5,133.5
18.5,133.5
18.5,133.5
18.0,133.5
18.5,134.5
19.0,134.5
18.5,135.0
18.5,135.0
20.0,134.0
20.5,134.0
20.5,132.75
20.5,132.0
20.5,132.0
20.5,132.0
20.5,132.0
20.5,130.75
20.5,130.75
20.5,130.25
20.5,130.25
20.5,129.75
19.5,130.5
18.5,130.5
18.0,129.75
18.5,129.75
20.0,130.5
21.0,130.5
20.5,130.25
19.0,130.25
20.5,131.25
22.5,131.25
21.0,133.0
19.5,133.0
21.5,132.25
23.5,134.0
26.0,134.0
21.0,131.75
21.5,131.75
21.5,130.75
20.5,130.75
20.5,131.5
20.5,132.5
20.0,132.5
19.0,132.25
18.5,132.25
19.0,131.75
19.5,131.75
20.5,131.5
20.0,131.5
20.0,131.25
19.5,131.25
20.0,131.5
20.5,131.5
20.5,131.5
20.5,131.5
20.5,131.5
20.5,131.5
20.5,131.5
21.0,131.0
21.0,131.0
21.0,130.0
20.5,130.0
20.5,127.5
20.5,127.5
20.5,127.25
20.0,128.0
20.0,128.0
18.5,129.0
17.5,129.0
17.0,129.0
18.0,129.0
18.5,131.0
20.0,131.0
19.0,131.5
18.5,131.5
18.5,131.75
18.5,132.0
18.5,132.0
18.5,132.0
18.5,132.0
18.5,132.5
18.5,132.5
18.5,133.0
18.5,133.0
17.0,132.75
17.0,132.75
16.5,132.25
15.5,132.25
16.5,132.0
17.5,132.0
18.0,131.5
17.0,129.0
15.0,129.0
14.5,129.5
14.0,129.5
13.5,130.5
14.0,130.5
14.5,130.75
15.5,130.75
16.0,133.0
14.5,133.0
14.0,132.75
13.0,132.0
12.5,132.0
12.5,133.5
13.0,133.5
14.0,133.0
15.5,133.0
15.5,134.25
14.0,133.5
13.0,133.5
12.5,131.5
11.5,131.5
11.0,133.0
12.0,132.75
12.5,132.75
14.5,133.5
14.0,133.5
13.5,134.0
13.0,133.5
12.5,133.5
12.5,133.5
13.0,133.5
13.0,133.5
13.0,133.5
13.5,133.5
13.5,133.5
13.0,134.0
12.5,133.75
11.5,133.75
10.5,134.25
10.0,134.25
11.0,133.75
11.5,133.75
12.0,133.0
11.5,133.0
11.0,132.25
11.5,133.25
11.0,133.25
11.0,133.25
11.0,133.25
11.0,133.25
11.0,133.5
11.0,133.5
11.0,132.0
11.5,132.0
13.0,131.5
13.0,135.75
12.5,135.75
12.5,135.5
12.5,135.5
12.5,133.0
12.5,133.0
12.5,133.5
12.5,133.5
13.0,133.5
13.0,134.25
12.5,134.25
12.0,134.0
11.5,134.75
11.5,134.75
12.5,133.75
14.0,133.75
14.0,134.5
13.5,134.5
13.0,135.0
12.5,135.0
12.5,133.5
12.0,133.25
11.5,133.25
11.0,133.75
10.5,133.75
11.0,132.75
12.0,132.75
12.5,134.5
11.5,134.5
11.0,134.0
11.0,134.25
11.5,134.25
11.0,132.75
11.0,132.75
11.5,134.25
15.5,134.25
14.0,135.5
18.0,135.5
20.5,134.0
18.5,134.0
18.5,135.0
18.5,135.75
20.0,135.75
19.5,135.0
19.0,135.0
18.5,134.0
18.5,134.0
18.0,134.0
17.5,133.5
17.0,133.5
16.5,134.0
16.0,134.0
15.5,133.75
15.5,133.75
15.5,133.5
15.0,133.5
