toco,fhr
38.0,130.25
38.0,130.25
38.0,129.0
42.5,129.0
42.5,129.0
42.5,130.0
39.5,130.0
39.5,130.0
39.5,128.75
37.5,128.75
37.5,128.75
37.5,128.25
40.5,128.25
40.5,128.25
40.5,127.75
42.0,127.75
42.0,127.75
42.0,128.75
39.0,128.75
39.0,128.75
39.0,128.75
40.0,128.75
40.0,128.75
40.0,126.75
42.0,126.75
42.0,126.75
42.0,126.25
38.5,126.25
38.5,126.25
38.5,127.75
37.5,127.75
37.5,127.75
37.5,128.5
41.0,128.5
41.0,128.5
41.0,128.75
39.0,128.75
39.0,128.75
39.0,128.75
37.5,128.75
37.5,128.75
37.5,129.0
37.0,129.0
37.0,129.0
37.0,129.0
40.5,129.0
40.5,129.0
40.5,127.75
37.5,127.75
37.5,127.75
37.5,127.75
37.0,127.75
37.0,127.75
37.0,128.5
38.0,128.5
38.0,128.5
38.0,129.5
39.5,129.5
39.5,129.5
39.5,128.75
37.5,128.75
37.5,128.75
37.5,129.0
36.5,129.0
36.5,129.0
36.5,129.0
37.5,129.0
37.5,129.0
37.5,129.25
39.5,129.25
39.5,129.25
39.5,131.25
37.0,131.25
37.0,131.25
37.0,128.75
37.0,128.75
37.0,128.75
37.0,128.0
39.5,128.0
39.5,128.0
39.5,128.75
40.0,128.75
40.0,128.75
40.0,129.25
37.5,129.25
37.5,129.25
37.5,129.75
38.0,129.75
38.0,129.75
38.0,128.5
40.5,128.5
40.5,128.5
40.5,127.75
38.0,127.75
38.0,127.75
38.0,127.75
37.5,127.75
37.5,127.75
37.5,128.75
39.5,128.75
39.5,128.75
39.5,129.25
41.0,129.25
41.0,129.25
41.0,129.25
38.0,129.25
38.0,129.25
38.0,129.5
37.5,129.5
37.5,129.5
37.5,129.5
40.5,129.5
40.5,129.5
40.5,128.0
38.5,128.0
38.5,128.0
38.5,127.75
37.5,127.75
37.5,127.75
37.5,127.5
40.0,127.5
40.0,127.5
40.0,128.0
40.5,128.0
40.5,128.0
40.5,126.25
37.5,126.25
37.5,126.25
37.5,125.75
38.5,125.75
38.5,125.75
38.5,126.75
40.5,126.75
40.5,126.75
40.5,127.5
38.0,127.5
38.0,127.5
38.0,129.25
37.5,129.25
37.5,129.25
37.5,128.75
38.5,128.75
38.5,128.75
38.5,128.25
40.0,128.25
40.0,128.25
40.0,128.75
38.0,128.75
38.0,128.75
38.0,127.5
37.5,127.5
37.5,127.5
37.5,126.75
38.5,126.75
38.5,126.75
38.5,126.25
40.0,126.25
40.0,126.25
40.0,126.75
38.0,126.75
38.0,126.75
38.0,125.5
38.5,125.5
38.5,125.5
38.5,126.25
39.5,126.25
39.5,126.25
39.5,127.5
39.5,127.5
39.5,127.5
39.5,128.25
37.5,128.25
37.5,128.25
37.5,128.5
37.0,128.5
37.0,128.5
37.0,127.0
39.5,127.0
39.5,127.0
39.5,126.25
39.5,126.25
39.5,126.25
39.5,126.0
39.5,126.0
39.5,126.0
39.5,125.25
41.0,125.25
41.0,125.25
41.0,123.25
44.0,123.25
44.0,123.25
44.0,125.0
41.5,125.0
41.5,125.0
41.5,126.75
40.5,126.75
40.5,126.75
40.5,126.75
38.0,126.75
38.0,126.75
38.0,126.75
36.5,126.75
36.5,126.75
36.5,126.75
38.5,126.75
38.5,126.75
38.5,127.0
37.0,127.0
37.0,127.0
37.0,128.0
36.5,128.0
36.5,128.0
36.5,126.25
36.5,126.25
36.5,126.25
36.5,127.75
38.5,127.75
38.5,127.75
38.5,128.5
37.0,128.5
37.0,128.5
37.0,127.25
37.5,127.25
37.5,127.25
37.5,127.5
37.5,127.5
37.5,127.5
37.5,127.0
39.5,127.0
39.5,127.0
39.5,127.5
37.5,127.5
37.5,127.5
37.5,127.75
37.5,127.75
37.5,127.75
37.5,128.0
40.0,128.0
40.0,128.0
40.0,127.25
40.0,127.25
40.0,127.25
40.0,127.25
37.5,127.25
37.5,127.25
37.5,127.5
38.0,127.5
38.0,127.5
38.0,126.5
40.0,126.5
40.0,126.5
40.0,125.75
37.5,125.75
37.5,125.75
37.5,125.25
37.0,125.25
37.0,125.25
37.0,125.75
40.5,125.75
40.5,125.75
40.5,126.0
37.5,126.0
37.5,126.0
37.5,126.75
37.0,126.75
37.0,126.75
37.0,126.75
40.0,126.75
40.0,126.75
40.0,126.75
40.5,126.75
40.5,126.75
40.5,126.75
