toco,fhr
20.0,136.0
20.0,135.0
20.0,135.0
20.0,135.0
20.0,135.0
20.0,135.0
20.0,135.0
20.0,135.0
20.0,135.0
20.0,136.5
20.0,136.5
20.0,135.75
20.0,135.25
20.0,135.25
20.0,134.75
20.0,134.75
20.0,133.25
20.0,133.25
20.0,133.75
20.0,133.75
20.0,134.0
20.0,134.0
20.0,134.0
20.0,0.0
20.0,0.0
20.0,120.25
20.0,120.25
19.0,120.25
19.5,120.25
18.5,0.0
19.5,0.0
34.0,0.0
41.0,0.0
41.0,0.0
42.0,0.0
43.5,145.25
47.0,145.25
50.5,146.0
54.0,146.0
56.5,145.5
59.0,145.5
59.5,147.25
60.5,147.75
63.5,147.75
64.0,147.75
64.0,143.0
67.5,143.0
70.5,147.5
72.0,147.5
77.0,149.5
78.5,149.5
75.0,149.5
76.0,144.75
78.5,144.75
80.0,144.0
83.0,144.0
84.5,144.0
82.5,144.0
80.5,144.0
77.5,144.0
77.5,144.0
79.0,144.0
74.5,144.0
73.0,149.5
78.0,151.0
80.0,151.0
76.0,151.0
73.5,152.75
75.5,153.25
77.0,153.25
78.0,153.25
81.5,155.5
85.0,153.0
82.0,153.0
82.0,153.0
86.0,152.0
88.0,152.0
82.5,152.0
71.5,149.0
71.0,149.0
72.5,149.0
70.5,146.75
67.5,146.5
63.5,146.5
60.0,146.5
58.0,146.5
57.5,146.5
56.0,146.5
55.0,146.5
53.5,0.0
20.0,0.0
20.0,0.0
21.0,149.25
21.5,149.25
21.0,149.25
20.5,149.25
20.0,149.25
20.5,149.25
21.5,149.25
22.0,149.25
23.0,149.25
22.0,149.25
20.5,149.25
21.0,0.0
21.0,0.0
22.0,0.0
23.0,0.0
23.5,0.0
22.0,0.0
21.5,0.0
21.5,0.0
21.5,0.0
23.0,0.0
24.0,0.0
23.5,0.0
22.5,0.0
21.5,0.0
21.0,0.0
21.5,0.0
22.0,0.0
22.5,0.0
23.0,0.0
21.5,0.0
20.5,0.0
20.0,0.0
20.5,0.0
21.0,0.0
22.0,0.0
22.5,0.0
20.5,0.0
19.5,0.0
20.0,0.0
20.0,0.0
20.5,0.0
21.5,0.0
21.5,0.0
20.0,0.0
19.0,0.0
19.0,165.5
19.0,165.5
19.5,165.5
20.5,165.5
21.0,165.5
21.5,165.5
20.0,165.5
18.5,0.0
18.5,0.0
19.5,167.25
19.0,167.5
18.5,167.5
18.0,167.5
17.0,168.5
15.5,168.25
15.0,168.25
15.0,169.0
15.5,169.0
16.5,171.0
17.0,171.0
16.5,171.75
15.5,171.75
15.0,172.0
15.5,172.0
16.5,172.0
18.5,172.0
19.5,167.75
18.0,167.75
16.5,168.75
16.5,168.75
17.0,166.5
17.5,166.5
18.5,160.5
19.0,159.25
18.5,159.25
17.0,159.25
16.0,159.25
16.0,152.5
16.5,151.25
17.5,151.25
17.5,150.75
17.5,150.75
16.5,150.0
15.5,149.75
15.0,149.75
15.0,149.75
15.0,150.25
15.5,150.25
16.0,149.25
17.0,149.0
17.5,149.0
16.5,147.5
15.5,147.5
15.5,146.0
15.5,146.0
16.0,144.5
16.0,145.0
16.0,145.0
16.5,145.25
17.0,145.5
16.5,145.5
15.5,145.5
15.0,149.0
15.0,149.25
15.5,149.25
16.5,149.0
17.0,149.0
16.5,148.75
15.5,148.5
15.0,148.5
15.0,148.75
15.0,149.25
15.5,149.25
16.0,147.5
16.0,147.5
16.5,144.75
15.5,144.75
14.5,142.75
14.5,142.0
15.0,142.0
15.0,144.75
15.5,144.75
16.0,144.25
16.0,144.0
15.0,144.0
14.5,145.0
15.5,146.5
15.5,146.5
15.5,144.75
15.5,144.75
16.0,144.25
16.5,144.25
16.5,143.5
16.0,143.5
15.5,138.5
15.0,137.25
15.5,137.25
15.5,139.25
16.0,139.25
17.0,140.5
16.5,140.5
15.5,140.5
15.0,143.75
15.0,145.25
15.0,145.25
15.5,143.5
15.5,143.5
15.5,143.5
15.0,144.0
14.5,144.0
15.0,142.25
15.5,142.25
15.5,140.5
14.5,140.5
13.5,140.5
13.5,140.5
13.5,140.5
14.0,140.5
14.5,138.5
14.5,138.5
13.5,137.25
12.5,137.25
12.5,136.75
12.5,135.5
13.0,135.5
13.5,136.5
14.0,136.5
13.5,138.0
12.5,140.25
12.0,140.25
12.0,141.25
12.5,141.25
13.5,143.25
14.0,143.25
14.0,143.25
13.5,144.25
12.5,141.25
12.5,141.25
12.5,141.25
13.0,136.75
13.5,137.0
13.5,137.0
13.5,138.25
12.5,138.25
12.0,137.75
12.0,137.75
12.0,136.25
12.5,136.25
13.0,136.5
13.5,136.5
13.0,135.5
12.0,135.5
11.5,134.25
11.5,134.25
11.5,133.25
12.5,132.5
13.0,132.5
13.5,133.25
13.0,133.25
12.0,135.25
12.0,135.25
12.0,135.75
12.0,136.75
13.0,136.75
13.5,136.75
13.5,136.75
12.5,136.75
12.0,136.75
12.0,136.75
12.0,136.75
12.5,136.25
13.0,136.25
13.5,135.75
13.5,135.75
13.0,136.5
13.0,136.5
14.0,137.0
14.5,137.0
15.0,137.0
15.5,137.0
15.5,137.0
15.0,136.75
15.0,136.75
15.5,136.5
15.5,136.0
16.0,136.0
16.5,136.75
16.5,136.75
15.5,136.0
15.0,136.0
15.5,135.0
15.5,135.0
16.0,130.5
16.5,127.75
17.0,127.75
16.5,127.75
15.5,125.25
15.5,125.25
16.0,126.75
16.5,129.75
17.0,129.75
17.0,130.5
16.5,130.5
15.5,128.25
15.5,128.25
15.5,126.5
15.5,126.5
16.0,127.25
16.5,127.25
16.5,128.5
16.0,128.5
15.5,128.5
15.0,129.0
15.0,129.0
15.5,130.0
15.5,130.0
16.0,130.25
16.5,130.25
16.5,129.5
15.5,130.25
15.0,130.25
15.0,129.0
15.5,129.0
15.5,129.5
15.5,129.5
16.0,130.25
16.5,130.25
16.5,130.5
16.0,130.5
15.5,130.25
15.0,130.25
15.5,129.0
15.5,129.0
16.0,128.75
16.5,128.75
17.0,128.75
16.5,128.75
15.5,128.75
15.5,128.75
16.0,128.75
15.5,128.75
15.5,137.0
16.0,137.0
16.5,0.0
16.0,0.0
15.0,0.0
15.5,0.0
16.5,0.0
18.0,138.25
17.0,138.25
16.0,137.5
16.0,137.5
16.5,137.5
17.0,137.5
16.5,137.5
17.0,135.0
18.0,135.0
18.0,134.5
16.5,134.5
15.5,134.5
17.0,138.0
17.5,138.0
16.5,130.25
16.5,130.25
17.0,126.5
17.5,126.5
18.0,126.5
18.5,126.5
19.0,125.0
18.5,125.0
16.5,125.0
14.5,125.0
17.5,0.0
19.0,0.0
18.5,0.0
16.5,0.0
16.5,0.0
17.0,143.75
17.5,143.0
17.5,143.0
17.5,143.5
17.0,143.5
16.0,144.75
16.0,145.25
16.0,145.25
16.5,145.25
16.5,145.25
16.0,145.5
16.5,145.5
16.5,145.5
15.5,147.25
16.0,147.25
15.0,147.25
15.0,150.5
16.0,150.5
16.0,150.75
16.0,150.75
16.5,150.5
16.0,150.5
15.5,149.0
16.0,149.0
15.5,147.75
15.5,147.25
16.0,147.25
16.0,146.5
16.0,147.0
16.0,147.0
16.0,147.0
16.5,147.0
17.0,147.0
17.0,148.5
16.5,148.5
16.0,149.0
16.0,149.0
16.5,149.0
17.0,147.75
17.5,147.75
17.5,145.75
16.5,145.75
16.0,143.5
15.5,142.25
16.0,142.25
16.5,141.0
17.0,141.0
17.0,141.5
17.0,142.75
16.0,142.75
15.5,143.25
15.5,143.25
15.5,142.75
16.0,142.5
16.5,142.5
16.5,139.75
16.5,139.75
15.5,139.0
15.0,139.0
15.0,138.75
15.5,141.75
15.5,141.75
16.5,142.25
19.5,142.25
19.5,145.5
19.0,145.5
17.0,145.25
16.5,145.25
18.5,145.25
19.0,147.0
19.0,147.5
18.0,147.5
17.0,147.25
17.0,146.25
17.5,146.25
17.5,144.5
17.0,144.5
16.0,143.0
15.5,143.0
16.0,140.75
16.0,141.0
15.5,141.0
15.5,141.0
