toco,fhr
8.0,152.0
8.0,152.0
8.0,152.0
8.0,152.0
8.0,152.0
8.0,152.0
8.0,152.0
8.0,152.0
8.0,152.0
8.0,152.0
8.0,152.0
8.0,152.0
8.0,152.0
8.0,152.0
8.0,152.0
8.0,152.0
8.0,152.0
8.0,152.0
8.0,152.0
8.0,152.0
8.0,152.0
8.0,152.0
8.0,152.0
8.0,152.0
8.0,152.0
8.0,152.0
8.0,152.0
8.0,152.0
8.0,152.0
8.0,152.0
8.0,152.0
8.0,152.0
8.0,152.0
8.0,152.0
8.0,152.0
8.0,151.0
8.0,151.0
8.0,151.0
8.0,151.0
8.0,151.0
8.0,151.0
8.0,152.0
8.0,152.0
8.0,152.0
8.0,152.0
9.0,152.0
9.0,152.0
9.0,151.0
9.0,151.0
9.0,151.0
9.0,151.0
9.0,151.0
9.0,151.0
9.0,150.0
9.0,150.0
9.0,150.0
9.0,150.0
10.0,150.0
10.0,150.0
10.0,151.0
10.0,151.0
10.0,151.0
10.0,152.0
9.0,152.0
9.0,152.0
9.0,152.0
10.0,152.0
10.0,152.0
10.0,152.0
10.0,152.0
10.0,152.0
10.0,153.0
10.0,153.0
10.0,153.0
10.0,152.0
10.0,152.0
10.0,152.0
10.0,152.0
10.0,152.0
10.0,152.0
10.0,151.0
11.0,151.0
11.0,151.0
11.0,150.0
11.0,150.0
11.0,150.0
11.0,150.0
12.0,150.0
12.0,150.0
12.0,150.0
11.0,150.0
11.0,150.0
11.0,151.0
12.0,151.0
12.0,151.0
12.0,152.0
13.0,152.0
13.0,152.0
13.0,152.0
13.0,152.0
13.0,152.0
13.0,152.0
13.0,152.0
13.0,152.0
13.0,153.0
13.0,153.0
13.0,153.0
13.0,154.0
13.0,154.0
13.0,154.0
13.0,154.0
14.0,154.0
14.0,154.0
14.0,154.0
14.0,154.0
14.0,154.0
14.0,154.0
14.0,154.0
14.0,154.0
14.0,152.0
14.0,152.0
14.0,152.0
14.0,152.0
15.0,152.0
15.0,152.0
15.0,152.0
15.0,152.0
15.0,152.0
15.0,152.0
16.0,152.0
16.0,152.0
16.0,153.0
16.0,153.0
16.0,153.0
16.0,154.0
17.0,154.0
17.0,154.0
17.0,153.0
17.0,153.0
17.0,153.0
17.0,153.0
17.0,153.0
17.0,153.0
17.0,152.0
18.0,152.0
18.0,152.0
18.0,152.0
18.0,152.0
18.0,152.0
18.0,152.0
19.0,152.0
19.0,152.0
19.0,152.0
19.0,152.0
19.0,152.0
19.0,152.0
19.0,152.0
19.0,152.0
19.0,152.0
20.0,152.0
20.0,152.0
20.0,151.0
21.0,151.0
21.0,151.0
21.0,152.0
21.0,152.0
