toco,fhr
0.0,128.0
0.0,128.0
0.0,128.5
33.0,128.5
33.0,128.5
33.0,129.5
34.0,129.5
34.0,129.5
34.0,129.5
34.0,129.5
34.0,129.5
34.0,130.0
34.0,130.0
34.0,130.0
34.0,129.0
34.0,129.0
34.0,129.0
34.0,128.5
35.0,128.5
35.0,128.5
35.0,129.5
32.5,129.5
32.5,129.5
32.5,128.5
33.5,128.5
33.5,128.5
33.5,129.5
31.5,129.5
31.5,129.5
31.5,129.0
30.5,129.0
30.5,129.0
30.5,128.0
29.0,128.0
29.0,128.0
29.0,127.0
28.0,127.0
28.0,127.0
28.0,126.5
26.5,126.5
26.5,126.5
26.5,126.25
24.5,126.25
24.5,126.25
24.5,125.25
22.0,125.25
22.0,125.25
22.0,124.0
22.0,124.0
22.0,124.0
22.0,123.75
20.0,123.75
20.0,123.75
20.0,122.25
19.5,122.25
19.5,122.25
19.5,121.75
15.0,121.75
15.0,121.75
15.0,120.5
14.5,120.5
14.5,120.5
14.5,120.5
13.5,120.5
13.5,120.5
13.5,121.0
13.5,121.0
13.5,121.0
13.5,119.75
12.5,119.75
12.5,119.75
12.5,121.0
13.0,121.0
13.0,121.0
13.0,121.75
13.0,121.75
13.0,121.75
13.0,122.75
10.5,122.75
10.5,122.75
10.5,123.5
9.5,123.5
9.5,123.5
9.5,124.5
10.5,124.5
10.5,124.5
10.5,121.0
8.5,121.0
8.5,121.0
8.5,121.0
8.0,121.0
8.0,121.0
8.0,121.0
7.0,121.0
7.0,121.0
7.0,121.25
8.0,121.25
8.0,121.25
8.0,116.5
5.5,116.5
5.5,116.5
5.5,112.75
6.5,112.75
6.5,112.75
6.5,114.5
4.5,114.5
4.5,114.5
4.5,117.75
6.0,117.75
6.0,117.75
6.0,117.75
4.0,117.75
4.0,117.75
4.0,114.75
4.5,114.75
4.5,114.75
4.5,116.0
3.0,116.0
3.0,116.0
3.0,114.25
3.5,114.25
3.5,114.25
3.5,115.25
3.5,115.25
3.5,115.25
3.5,116.75
3.5,116.75
3.5,116.75
3.5,117.75
3.5,117.75
3.5,117.75
3.5,119.75
3.5,119.75
3.5,119.75
3.5,120.0
3.0,120.0
3.0,120.0
3.0,122.5
3.5,122.5
3.5,122.5
3.5,123.75
3.0,123.75
3.0,123.75
3.0,121.0
3.5,121.0
3.5,121.0
3.5,117.75
3.0,117.75
3.0,117.75
3.0,116.75
3.0,116.75
3.0,116.75
3.0,116.5
4.5,116.5
4.5,116.5
4.5,116.75
4.0,116.75
4.0,116.75
4.0,117.0
4.5,117.0
4.5,117.0
4.5,115.0
4.5,115.0
4.5,115.0
4.5,116.0
3.0,116.0
3.0,116.0
3.0,117.0
4.5,117.0
4.5,117.0
4.5,117.0
3.0,117.0
3.0,117.0
3.0,119.0
3.5,119.0
3.5,119.0
3.5,119.75
3.5,119.75
3.5,119.75
3.5,122.0
3.5,122.0
3.5,122.0
3.5,123.25
3.5,123.25
3.5,123.25
3.5,125.25
3.5,125.25
3.5,125.25
3.5,127.5
3.5,127.5
3.5,127.5
3.5,130.0
3.5,130.0
3.5,130.0
3.5,131.0
3.5,131.0
3.5,131.0
3.5,129.25
3.5,129.25
3.5,129.25
3.5,130.25
3.5,130.25
3.5,130.25
3.5,132.75
3.5,132.75
3.5,132.75
3.5,134.5
4.5,134.5
4.5,134.5
4.5,132.75
5.0,132.75
5.0,132.75
5.0,130.5
5.5,130.5
5.5,130.5
5.5,127.25
6.0,127.25
6.0,127.25
6.0,127.25
5.5,127.25
5.5,127.25
5.5,127.75
5.5,127.75
5.5,127.75
5.5,127.5
6.5,127.5
6.5,127.5
6.5,130.25
6.5,130.25
6.5,130.25
6.5,130.5
6.5,130.5
6.5,130.5
6.5,126.25
5.0,126.25
5.0,126.25
5.0,126.25
4.5,126.25
4.5,126.25
4.5,127.25
7.0,127.25
7.0,127.25
7.0,128.0
6.5,128.0
6.5,128.0
6.5,128.75
6.5,128.75
6.5,128.75
6.5,128.75
5.5,128.75
5.5,128.75
5.5,129.5
6.0,129.5
6.0,129.5
6.0,127.5
8.0,127.5
8.0,127.5
8.0,124.25
8.0,124.25
8.0,124.25
8.0,122.0
8.0,122.0
8.0,122.0
8.0,121.0
7.5,121.0
7.5,121.0
7.5,123.25
9.0,123.25
9.0,123.25
9.0,124.0
9.0,124.0
9.0,124.0
9.0,125.0
9.0,125.0
9.0,125.0
9.0,126.0
10.0,126.0
10.0,126.0
10.0,127.0
11.0,127.0
11.0,127.0
11.0,127.5
11.0,127.5
11.0,127.5
11.0,127.25
11.0,127.25
11.0,127.25
11.0,125.0
12.5,125.0
12.5,125.0
12.5,125.0
12.0,125.0
12.0,125.0
12.0,123.5
12.5,123.5
12.5,123.5
12.5,124.75
13.5,124.75
13.5,124.75
13.5,127.25
15.0,127.25
15.0,127.25
15.0,128.0
16.0,128.0
16.0,128.0
16.0,128.75
16.0,128.75
16.0,128.75
16.0,129.25
16.0,129.25
16.0,129.25
16.0,130.75
17.5,130.75
17.5,130.75
17.5,129.5
18.5,129.5
18.5,129.5
18.5,128.0
18.0,128.0
18.0,128.0
18.0,126.75
19.0,126.75
19.0,126.75
19.0,127.75
18.0,127.75
18.0,127.75
18.0,125.75
18.5,125.75
18.5,125.75
18.5,123.75
19.5,123.75
19.5,123.75
19.5,122.75
20.0,122.75
20.0,122.75
20.0,124.75
19.0,124.75
19.0,124.75
19.0,127.5
17.0,127.5
17.0,127.5
17.0,130.0
19.0,130.0
19.0,130.0
19.0,131.25
20.5,131.25
20.5,131.25
20.5,133.0
21.0,133.0
21.0,133.0
21.0,134.0
21.0,134.0
21.0,134.0
21.0,134.5
23.5,134.5
23.5,134.5
23.5,134.75
25.5,134.75
25.5,134.75
25.5,136.25
