toco,fhr
40.5,132.75
41.5,132.75
42.0,133.5
43.0,133.5
43.0,134.5
42.0,134.5
41.5,135.25
41.5,135.25
41.0,135.25
41.0,135.25
41.0,136.25
40.5,137.75
41.5,137.75
42.0,138.25
42.0,138.25
43.0,138.75
43.0,139.75
42.5,139.75
42.0,140.0
41.5,140.0
42.0,140.0
41.5,140.0
41.0,139.5
41.0,140.75
40.5,140.75
40.0,141.5
41.0,141.5
41.0,141.5
41.5,140.75
42.5,140.75
42.0,140.25
41.5,140.25
41.0,139.75
41.0,139.75
41.0,139.5
41.0,138.5
41.5,138.5
42.5,138.0
43.0,138.0
43.0,135.0
43.0,135.0
42.0,134.75
41.5,135.5
41.5,135.5
41.0,135.75
41.0,135.75
41.5,136.0
41.5,136.0
42.0,135.0
43.0,135.0
43.5,135.0
43.0,135.0
42.5,135.75
42.0,137.0
42.0,137.0
42.0,137.75
42.0,137.75
42.0,137.75
42.0,137.75
42.0,138.25
42.5,138.25
43.5,138.25
44.5,138.5
45.0,138.5
45.5,139.75
45.5,139.25
45.0,139.25
45.0,139.25
45.0,139.75
45.5,139.75
45.5,137.5
45.5,137.5
46.0,133.5
46.5,133.5
47.5,132.75
48.5,132.75
48.0,132.0
47.5,132.0
47.5,132.5
48.0,131.0
47.5,131.0
47.0,130.25
46.5,130.25
46.5,132.25
47.5,132.25
48.0,133.0
49.0,133.0
48.5,134.5
48.0,134.75
47.5,134.75
47.0,135.75
47.0,135.75
47.0,136.75
48.5,137.5
51.0,137.5
52.0,137.5
51.5,137.5
50.5,136.75
50.5,136.75
50.5,136.25
51.0,136.25
51.5,135.75
52.0,134.75
51.5,134.75
51.5,133.75
51.5,133.75
51.0,134.0
50.0,134.0
49.5,132.5
49.0,132.5
49.5,132.0
51.0,131.25
52.0,131.25
51.5,131.25
50.5,131.25
50.5,131.5
50.5,131.5
50.5,132.0
50.0,132.0
50.0,132.0
50.0,132.0
49.5,132.0
49.5,132.25
50.0,132.25
51.0,132.75
51.5,132.75
53.0,133.75
53.5,133.75
53.0,134.75
52.0,135.25
51.5,135.25
51.5,131.5
51.5,131.5
51.0,130.75
50.5,130.75
49.5,130.75
48.5,130.75
48.0,130.25
48.5,130.25
49.0,130.25
49.5,130.25
50.0,128.0
49.5,128.0
48.5,126.75
48.0,126.75
48.0,125.0
47.5,123.5
47.5,123.5
47.5,123.5
47.0,118.5
46.5,118.5
47.0,116.0
47.5,116.0
48.5,119.5
49.0,122.75
48.0,122.75
47.0,126.5
47.0,126.5
47.0,128.0
47.0,128.0
46.5,128.75
46.0,128.75
45.5,130.25
44.5,130.25
45.0,130.75
45.5,131.25
46.0,131.25
47.0,132.0
47.5,132.0
47.0,132.25
46.0,132.25
46.0,132.25
46.0,132.75
45.5,132.75
45.5,133.5
45.0,133.5
44.5,133.75
45.0,133.75
46.0,134.0
46.5,134.0
46.5,134.75
46.5,134.75
46.5,135.75
46.0,135.75
46.5,136.0
46.5,136.0
47.5,136.0
48.5,136.0
48.0,136.0
47.5,136.0
48.0,136.0
47.5,136.25
47.5,136.5
47.0,136.5
47.0,137.0
49.5,137.0
50.5,137.0
50.0,137.0
49.5,134.5
49.0,134.5
49.0,134.5
49.5,136.0
49.5,136.0
49.5,137.0
49.0,137.0
48.5,137.25
48.5,137.75
48.0,137.75
47.5,138.0
47.5,138.0
47.0,137.75
47.0,137.75
46.5,137.5
46.0,138.0
47.5,138.0
49.0,138.0
50.5,138.0
51.5,136.75
52.0,136.75
52.0,135.75
52.5,134.5
52.5,134.5
51.5,135.5
51.5,135.5
52.0,135.0
53.5,135.0
55.5,131.5
57.0,131.25
57.5,131.25
57.0,132.75
55.5,132.75
55.0,133.25
54.5,133.25
54.5,135.5
55.0,135.5
55.0,137.25
55.5,137.25
56.0,137.5
56.5,137.5
56.5,138.25
56.5,138.25
55.0,139.25
54.5,139.25
55.0,138.25
55.0,138.25
55.0,138.5
55.5,139.5
56.5,139.5
55.5,140.0
54.0,140.0
53.5,139.75
53.5,139.75
53.5,139.75
52.5,138.5
53.0,138.5
57.0,136.75
56.5,136.75
55.5,136.0
55.5,136.0
56.0,136.0
55.5,136.0
54.5,136.0
56.5,135.25
55.0,135.25
54.0,134.0
53.5,134.0
52.5,132.5
51.5,132.5
50.5,128.25
49.5,128.25
47.0,125.25
48.0,125.25
49.0,124.5
47.5,126.5
46.0,126.5
45.0,129.5
45.0,129.5
45.0,132.5
44.5,132.5
44.0,133.25
44.5,133.25
45.0,135.0
45.0,136.0
46.0,136.0
46.0,136.5
46.0,136.5
47.0,135.75
48.0,135.75
47.5,134.0
48.0,134.0
50.5,129.25
50.5,129.25
50.5,129.25
50.5,129.25
49.5,131.25
49.0,133.5
48.5,133.5
47.0,135.5
46.5,135.5
45.5,137.5
45.5,139.0
51.0,139.0
52.5,140.25
49.5,140.25
48.5,141.75
50.0,142.75
51.0,142.75
52.5,143.25
53.5,143.25
53.5,144.75
53.0,145.0
52.0,145.0
52.0,145.5
51.5,145.5
50.5,146.25
50.0,146.5
49.0,146.5
49.0,146.25
48.5,146.25
47.5,144.25
47.0,142.75
46.5,142.75
45.5,141.75
45.0,141.75
44.5,140.5
45.5,140.5
47.0,140.5
48.0,139.25
48.5,139.25
49.5,139.5
50.0,139.5
49.5,139.5
48.5,140.75
48.0,140.75
47.5,140.0
47.0,139.75
46.5,139.75
46.0,139.75
46.5,139.75
47.5,141.75
48.0,141.75
48.0,141.75
48.5,140.75
50.5,140.75
52.0,140.0
54.0,140.0
57.0,139.25
59.0,139.25
58.5,134.75
58.0,132.25
58.5,132.25
58.5,131.75
58.0,131.75
57.5,132.5
56.5,132.5
55.5,133.25
54.5,135.25
53.0,135.25
51.5,135.75
50.0,135.75
48.5,136.0
47.5,136.0
46.5,136.0
45.0,137.75
44.0,137.75
44.0,139.0
44.0,139.0
44.0,138.75
44.0,139.0
44.0,139.0
43.0,140.0
42.5,140.0
42.0,140.25
41.5,141.0
41.0,141.0
41.0,141.75
40.5,141.75
40.5,142.75
39.5,142.0
38.5,142.0
39.0,140.75
38.5,140.75
39.0,141.75
40.0,141.75
39.5,142.25
38.5,142.25
38.5,142.25
39.0,142.25
40.5,142.25
41.5,142.25
