toco,fhr
20.0,168.0
20.0,168.0
20.0,170.0
20.0,170.0
20.0,170.0
20.0,172.0
18.0,172.0
18.0,172.0
18.0,173.0
18.0,173.0
18.0,173.0
18.0,172.0
16.0,172.0
16.0,172.0
16.0,171.0
16.0,171.0
16.0,171.0
16.0,169.0
16.0,169.0
16.0,169.0
16.0,168.0
15.0,168.0
15.0,168.0
15.0,168.0
15.0,168.0
15.0,168.0
15.0,166.0
15.0,166.0
15.0,166.0
15.0,166.0
15.0,166.0
15.0,166.0
15.0,166.0
15.0,166.0
15.0,166.0
15.0,166.0
15.0,166.0
15.0,166.0
15.0,166.0
16.0,166.0
16.0,166.0
16.0,166.0
15.0,166.0
15.0,166.0
15.0,166.0
15.0,166.0
15.0,166.0
15.0,166.0
15.0,166.0
15.0,166.0
15.0,166.0
16.0,166.0
16.0,166.0
16.0,167.0
16.0,167.0
16.0,167.0
16.0,168.0
16.0,168.0
16.0,168.0
16.0,169.0
16.0,169.0
16.0,169.0
16.0,170.0
16.0,170.0
16.0,170.0
16.0,171.0
16.0,171.0
16.0,171.0
16.0,172.0
16.0,172.0
16.0,172.0
16.0,172.0
16.0,172.0
16.0,172.0
16.0,173.0
16.0,173.0
16.0,173.0
16.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
16.0,174.0
16.0,174.0
16.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
15.0,172.0
15.0,172.0
15.0,172.0
15.0,172.0
15.0,172.0
15.0,172.0
15.0,170.0
15.0,170.0
15.0,170.0
15.0,170.0
15.0,170.0
15.0,170.0
15.0,171.0
15.0,171.0
15.0,171.0
15.0,171.0
15.0,171.0
15.0,171.0
15.0,172.0
15.0,172.0
15.0,172.0
15.0,172.0
15.0,172.0
15.0,172.0
15.0,172.0
15.0,172.0
15.0,172.0
15.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,174.0
14.0,174.0
14.0,174.0
14.0,174.0
14.0,174.0
14.0,174.0
14.0,175.0
14.0,175.0
14.0,175.0
14.0,176.0
14.0,176.0
14.0,176.0
14.0,176.0
15.0,176.0
15.0,176.0
15.0,176.0
16.0,176.0
16.0,176.0
16.0,176.0
16.0,176.0
16.0,176.0
16.0,176.0
16.0,176.0
16.0,176.0
16.0,176.0
16.0,176.0
16.0,176.0
16.0,176.0
15.0,176.0
15.0,176.0
15.0,175.0
15.0,175.0
15.0,175.0
15.0,175.0
15.0,175.0
15.0,175.0
15.0,174.0
14.0,174.0
14.0,174.0
14.0,174.0
14.0,174.0
14.0,174.0
14.0,173.0
14.0,173.0
14.0,173.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
15.0,172.0
15.0,172.0
15.0,173.0
14.0,173.0
14.0,173.0
14.0,174.0
14.0,174.0
14.0,174.0
14.0,174.0
14.0,174.0
14.0,174.0
14.0,174.0
14.0,174.0
14.0,174.0
14.0,175.0
15.0,175.0
15.0,175.0
15.0,176.0
15.0,176.0
15.0,176.0
15.0,176.0
15.0,176.0
15.0,176.0
15.0,176.0
15.0,176.0
15.0,176.0
15.0,176.0
15.0,176.0
15.0,176.0
15.0,176.0
15.0,176.0
15.0,176.0
15.0,176.0
15.0,176.0
15.0,176.0
15.0,176.0
14.0,176.0
14.0,176.0
14.0,176.0
14.0,176.0
14.0,176.0
14.0,176.0
15.0,176.0
15.0,176.0
15.0,175.0
15.0,175.0
15.0,175.0
15.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
14.0,174.0
14.0,174.0
14.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
15.0,175.0
15.0,175.0
15.0,175.0
15.0,176.0
14.0,176.0
14.0,176.0
14.0,176.0
14.0,176.0
14.0,176.0
14.0,176.0
15.0,176.0
15.0,176.0
15.0,176.0
15.0,176.0
15.0,176.0
15.0,176.0
15.0,176.0
15.0,176.0
15.0,176.0
14.0,176.0
14.0,176.0
14.0,176.0
14.0,176.0
14.0,176.0
14.0,176.0
15.0,176.0
15.0,176.0
15.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
16.0,174.0
16.0,174.0
16.0,174.0
16.0,174.0
16.0,174.0
16.0,173.0
15.0,173.0
15.0,173.0
15.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
15.0,172.0
15.0,172.0
15.0,172.0
15.0,172.0
15.0,172.0
15.0,172.0
15.0,172.0
15.0,172.0
15.0,173.0
15.0,173.0
15.0,173.0
15.0,174.0
14.0,174.0
14.0,174.0
14.0,174.0
14.0,174.0
14.0,174.0
14.0,174.0
14.0,174.0
14.0,174.0
14.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
14.0,174.0
14.0,174.0
14.0,174.0
14.0,174.0
14.0,174.0
14.0,173.0
14.0,173.0
14.0,173.0
14.0,173.0
15.0,173.0
15.0,173.0
15.0,172.0
15.0,172.0
15.0,172.0
15.0,172.0
16.0,172.0
16.0,172.0
16.0,172.0
16.0,172.0
16.0,172.0
16.0,172.0
16.0,172.0
16.0,172.0
16.0,172.0
15.0,172.0
15.0,172.0
15.0,172.0
15.0,172.0
15.0,172.0
15.0,172.0
16.0,172.0
16.0,172.0
16.0,172.0
16.0,172.0
16.0,172.0
16.0,172.0
16.0,172.0
16.0,172.0
16.0,172.0
16.0,172.0
16.0,172.0
16.0,172.0
16.0,172.0
16.0,172.0
16.0,173.0
16.0,173.0
16.0,173.0
16.0,174.0
16.0,174.0
16.0,174.0
16.0,174.0
16.0,174.0
16.0,174.0
16.0,174.0
16.0,174.0
16.0,174.0
16.0,174.0
16.0,174.0
16.0,174.0
16.0,174.0
16.0,174.0
16.0,174.0
16.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
16.0,174.0
16.0,174.0
16.0,174.0
16.0,174.0
16.0,174.0
16.0,174.0
16.0,174.0
16.0,174.0
16.0,174.0
15.0,174.0
15.0,174.0
15.0,174.0
16.0,174.0
16.0,174.0
16.0,174.0
16.0,174.0
16.0,174.0
16.0,173.0
15.0,173.0
15.0,173.0
15.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
15.0,172.0
15.0,172.0
15.0,172.0
15.0,172.0
15.0,172.0
15.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,172.0
14.0,173.0
14.0,173.0
14.0,173.0
14.0,173.0
14.0,173.0
14.0,173.0
14.0,173.0
14.0,173.0
14.0,173.0
14.0,173.0
15.0,173.0
15.0,173.0
15.0,172.0
15.0,172.0
15.0,172.0
15.0,172.0
14.0,172.0
14.0,172.0
14.0,171.0
15.0,171.0
15.0,171.0
15.0,170.0
15.0,170.0
15.0,170.0
15.0,170.0
15.0,170.0
15.0,170.0
15.0,170.0
15.0,170.0
15.0,170.0
15.0,170.0
15.0,170.0
15.0,170.0
15.0,170.0
15.0,170.0
15.0,170.0
15.0,170.0
16.0,170.0
16.0,170.0
16.0,170.0
16.0,170.0
16.0,170.0
16.0,170.0
16.0,170.0
16.0,170.0
16.0,170.0
16.0,170.0
16.0,170.0
16.0,170.0
16.0,170.0
16.0,170.0
16.0,170.0
16.0,170.0
16.0,170.0
16.0,170.0
18.0,170.0
18.0,170.0
18.0,170.0
19.0,170.0
19.0,170.0
19.0,170.0
20.0,170.0
20.0,170.0
20.0,171.0
21.0,171.0
21.0,171.0
21.0,172.0
24.0,172.0
24.0,172.0
24.0,172.0
28.0,172.0
28.0,172.0
28.0,172.0
29.0,172.0
29.0,172.0
29.0,173.0
32.0,173.0
32.0,173.0
32.0,172.0
39.0,172.0
39.0,172.0
39.0,170.0
44.0,170.0
44.0,170.0
44.0,170.0
48.0,170.0
48.0,170.0
48.0,168.0
55.0,168.0
55.0,168.0
55.0,154.0
61.0,154.0
61.0,154.0
61.0,138.0
70.0,138.0
70.0,138.0
70.0,136.0
75.0,136.0
75.0,136.0
75.0,134.0
76.0,134.0
76.0,134.0
76.0,135.0
82.0,135.0
82.0,135.0
82.0,124.0
87.0,124.0
87.0,124.0
87.0,114.0
91.0,114.0
91.0,114.0
91.0,116.0
91.0,116.0
91.0,116.0
91.0,118.0
92.0,118.0
92.0,118.0
92.0,124.0
95.0,124.0
95.0,124.0
95.0,125.0
97.0,125.0
97.0,125.0
97.0,126.0
97.0,126.0
97.0,126.0
97.0,128.0
97.0,128.0
97.0,128.0
97.0,128.0
97.0,128.0
97.0,128.0
97.0,128.0
97.0,128.0
97.0,128.0
97.0,129.0
97.0,129.0
97.0,129.0
97.0,129.0
97.0,129.0
97.0,129.0
97.0,130.0
97.0,130.0
97.0,130.0
97.0,130.0
96.0,130.0
96.0,130.0
96.0,130.0
94.0,130.0
94.0,130.0
94.0,130.0
93.0,130.0
93.0,130.0
93.0,132.0
93.0,132.0
93.0,132.0
93.0,134.0
93.0,134.0
93.0,134.0
93.0,132.0
93.0,132.0
93.0,132.0
93.0,126.0
94.0,126.0
94.0,126.0
94.0,122.0
95.0,122.0
95.0,122.0
95.0,122.0
97.0,122.0
97.0,122.0
97.0,123.0
97.0,123.0
97.0,123.0
97.0,120.0
96.0,120.0
96.0,120.0
96.0,108.0
95.0,108.0
95.0,108.0
95.0,108.0
91.0,108.0
91.0,108.0
91.0,112.0
86.0,112.0
86.0,112.0
86.0,116.0
89.0,116.0
89.0,116.0
89.0,118.0
89.0,118.0
89.0,118.0
89.0,122.0
84.0,122.0
84.0,122.0
84.0,124.0
84.0,124.0
84.0,124.0
84.0,126.0
83.0,126.0
83.0,126.0
83.0,131.0
82.0,131.0
82.0,131.0
82.0,132.0
89.0,132.0
89.0,132.0
89.0,132.0
91.0,132.0
91.0,132.0
91.0,134.0
89.0,134.0
89.0,134.0
89.0,133.0
81.0,133.0
81.0,133.0
81.0,133.0
76.0,133.0
76.0,133.0
76.0,134.0
73.0,134.0
73.0,134.0
73.0,136.0
71.0,136.0
71.0,136.0
71.0,138.0
72.0,138.0
72.0,138.0
72.0,140.0
73.0,140.0
73.0,140.0
73.0,144.0
