toco,fhr
20.0,171.5
20.0,171.5
20.0,171.0
20.0,169.25
20.0,170.0
20.0,170.0
20.0,170.75
20.0,170.5
20.0,170.5
20.0,169.0
20.0,167.5
20.0,167.5
20.0,166.25
20.0,165.5
20.0,165.5
20.0,165.5
20.0,164.0
20.0,164.0
20.0,164.0
20.0,163.5
20.0,164.0
20.0,164.0
20.0,162.75
20.0,162.5
20.0,162.5
20.0,161.25
20.0,161.25
20.0,161.25
20.0,160.5
20.0,161.5
20.0,161.5
20.0,162.0
20.0,161.75
20.0,161.75
20.0,162.75
20.0,163.75
20.0,163.75
20.0,162.75
20.0,163.25
20.0,163.25
20.0,163.25
20.0,163.5
20.0,163.5
20.0,163.5
20.0,162.75
20.0,164.75
20.0,164.75
20.0,164.5
20.0,165.0
20.0,165.0
20.0,166.25
20.0,167.0
20.0,167.0
20.0,169.0
20.0,168.0
20.0,169.75
20.0,169.75
20.0,170.0
20.0,170.0
20.0,170.0
20.0,170.75
20.0,170.75
20.0,170.75
20.0,170.75
20.0,170.5
20.0,170.75
20.0,170.75
20.0,170.5
20.0,170.75
20.0,171.25
20.0,171.25
20.0,172.0
20.0,172.25
20.0,172.25
20.0,172.0
20.0,172.75
20.0,172.0
20.0,172.0
20.0,172.75
20.0,173.5
20.0,173.25
20.0,173.25
20.0,173.5
20.0,173.25
20.0,173.25
20.0,172.5
20.0,172.75
20.0,172.5
20.0,172.5
20.0,172.0
20.0,172.0
20.0,172.0
20.0,171.25
20.0,172.25
20.0,172.0
20.0,172.0
20.0,170.75
20.0,169.25
20.0,169.25
20.0,170.75
20.0,172.75
20.0,172.25
20.0,172.25
20.0,172.25
20.0,172.25
20.0,172.25
20.0,172.25
20.0,172.25
20.0,172.25
20.0,172.5
20.0,172.5
20.0,172.5
20.0,172.25
20.0,172.25
20.0,175.0
20.0,175.0
20.0,175.0
20.0,174.0
20.0,175.0
20.0,176.25
20.0,176.25
20.0,175.75
20.0,174.0
20.0,174.0
20.0,171.25
20.0,169.0
20.0,169.0
20.0,167.0
20.0,166.75
20.0,166.75
20.0,166.75
20.0,167.5
20.0,168.0
20.0,168.0
20.0,166.25
20.0,166.25
20.0,166.25
20.0,166.0
20.0,168.0
20.0,169.0
20.0,169.0
20.0,169.75
20.0,170.5
20.0,170.5
20.0,170.0
20.0,169.5
20.0,169.75
20.0,169.75
20.0,169.75
20.0,169.75
20.0,169.75
20.0,170.0
20.0,170.5
20.0,171.0
20.0,171.0
20.0,171.5
20.0,172.75
20.0,172.75
20.0,172.25
20.0,172.25
20.0,172.5
20.0,172.5
20.0,172.0
20.0,171.5
20.0,171.5
20.0,173.5
20.0,172.0
20.0,170.75
20.0,170.75
20.0,170.75
20.0,170.75
20.0,170.75
20.0,170.75
20.0,170.75
20.0,170.5
20.0,170.25
20.0,170.5
20.0,170.5
20.0,170.5
20.0,169.0
20.0,169.0
20.0,169.0
20.0,168.5
20.0,169.0
20.0,169.0
20.0,169.0
20.0,168.5
20.0,166.75
20.0,166.75
20.0,166.75
20.0,165.75
20.0,165.75
20.0,165.0
20.0,164.5
20.0,164.5
20.0,164.5
20.0,165.0
20.0,165.0
20.0,166.0
20.0,166.0
20.0,166.0
20.0,166.0
20.0,166.5
20.0,168.0
20.0,168.0
20.0,169.0
20.0,169.0
20.0,169.25
20.0,169.25
20.0,169.75
20.0,169.5
20.0,169.5
20.0,170.75
20.0,170.75
20.0,171.25
20.0,171.25
20.0,171.25
20.0,171.25
20.0,171.25
20.0,170.5
20.0,170.5
20.0,170.5
20.0,171.25
20.0,169.5
20.0,169.5
20.0,169.5
20.0,169.25
20.0,170.5
20.0,170.75
20.0,170.75
20.0,172.0
20.0,172.0
20.0,172.0
20.0,172.0
20.0,172.0
20.0,170.5
20.0,170.5
20.0,170.5
20.0,170.25
20.0,170.25
20.0,174.75
20.0,174.75
20.0,172.25
20.0,172.75
20.0,173.75
20.0,173.75
20.0,173.75
20.0,171.25
20.0,169.5
20.0,169.5
20.0,168.0
20.0,167.0
20.0,167.0
20.0,166.25
20.0,166.25
20.0,165.75
20.0,155.25
20.0,155.25
20.0,155.5
20.0,154.0
20.0,154.0
20.0,153.25
20.0,152.5
20.0,152.5
20.0,152.0
20.0,152.0
20.0,151.5
20.0,151.25
20.0,151.25
20.0,152.25
20.0,153.25
20.0,153.25
20.0,154.25
20.0,154.25
20.0,154.75
20.0,154.5
20.0,154.5
20.0,155.0
20.0,155.0
20.0,156.75
20.0,159.0
20.0,159.0
20.0,161.5
20.0,162.5
20.0,162.5
20.0,164.0
20.0,165.0
20.0,165.0
20.0,165.75
20.0,166.0
20.0,166.0
20.0,165.75
20.0,167.5
20.0,168.0
20.0,168.0
20.0,167.75
20.0,167.75
20.0,167.75
20.0,167.75
20.0,167.0
20.0,169.5
20.0,169.5
20.0,170.5
20.0,171.0
20.0,171.0
20.0,171.5
20.0,172.5
20.0,173.5
20.0,173.5
20.0,174.0
20.0,174.5
20.0,174.5
20.0,174.5
20.0,174.0
20.0,172.75
20.0,172.75
20.0,173.75
20.0,175.75
20.0,176.0
20.0,176.0
20.0,175.0
20.0,174.75
20.0,174.5
20.0,174.5
20.0,173.75
20.0,173.5
20.0,173.5
20.0,173.75
20.0,173.5
20.0,173.5
20.0,173.5
20.0,173.75
20.0,176.25
20.0,176.75
20.0,176.75
20.0,177.0
20.0,177.25
20.0,177.25
20.0,177.75
20.0,177.25
20.0,177.75
20.0,177.75
20.0,177.25
20.0,177.75
20.0,177.25
20.0,177.25
20.0,176.25
20.0,176.25
20.0,176.0
20.0,176.0
20.0,174.75
20.0,174.5
20.0,174.5
20.0,174.0
20.0,172.75
20.0,171.25
20.0,171.25
20.0,171.25
20.0,172.0
20.0,172.0
20.0,171.5
20.0,170.75
20.0,170.75
20.0,169.5
20.0,167.75
20.0,168.25
20.0,168.25
20.0,167.0
20.0,167.0
20.0,167.0
20.0,167.0
20.0,167.0
20.0,167.0
20.0,167.0
20.0,166.75
20.0,168.25
20.0,168.25
20.0,168.25
20.0,169.25
20.0,169.25
20.0,166.5
20.0,166.75
20.0,166.75
20.0,167.5
20.0,168.5
20.0,169.25
20.0,169.25
20.0,167.0
20.0,166.75
20.0,166.75
20.0,166.75
20.0,166.0
20.0,166.0
20.0,165.0
20.0,165.5
20.0,165.5
20.0,166.25
20.0,166.25
20.0,166.25
20.0,165.75
20.0,166.0
20.0,165.75
20.0,165.75
20.0,166.0
20.0,166.5
20.0,166.5
20.0,166.25
20.0,164.5
20.0,164.5
20.0,164.5
20.0,165.5
20.0,165.5
20.0,166.25
20.0,167.0
20.0,168.25
20.0,168.25
20.0,168.5
20.0,168.25
20.0,168.25
20.0,167.75
20.0,168.5
20.0,169.0
20.0,169.0
20.0,169.0
20.0,169.75
20.0,169.75
20.0,169.75
20.0,168.5
20.0,168.5
20.0,167.75
20.0,167.75
20.0,168.0
20.0,168.0
20.0,167.75
20.0,167.75
20.0,167.75
20.0,167.5
20.0,167.75
20.0,167.75
20.0,168.0
20.0,168.0
20.0,170.0
20.0,170.0
20.0,171.0
20.0,170.0
20.0,170.0
20.0,169.5
20.0,169.0
20.0,169.25
20.0,169.25
20.0,169.75
20.0,169.75
20.0,169.75
20.0,169.0
20.0,169.0
20.0,169.0
20.0,169.0
20.0,169.75
20.0,169.0
20.0,169.0
20.0,168.25
20.0,167.75
20.0,167.75
20.0,168.25
20.0,168.5
20.0,168.5
20.0,168.25
20.0,167.75
20.0,168.5
20.0,168.5
20.0,170.0
20.0,170.5
20.0,170.5
20.0,169.75
20.0,169.5
20.0,169.5
20.0,166.75
20.0,166.0
20.0,166.75
20.0,166.75
20.0,165.5
20.0,164.5
20.0,164.5
20.0,164.5
20.0,164.25
20.0,164.25
20.0,164.0
20.0,164.5
20.0,164.5
20.0,164.25
20.0,164.5
20.0,164.5
20.0,166.0
20.0,166.25
20.0,166.25
20.0,166.25
20.0,164.75
20.0,166.5
20.0,166.5
20.0,167.75
20.0,166.5
20.0,166.5
20.0,166.25
20.0,168.25
20.0,169.5
20.0,169.5
20.0,168.25
20.0,167.75
20.0,167.75
20.0,168.0
20.0,168.25
20.0,168.25
20.0,168.25
20.0,166.75
20.0,165.75
20.0,165.75
20.0,167.5
20.0,167.75
20.0,167.75
20.0,167.0
20.0,166.75
20.0,166.75
20.0,168.0
20.0,168.0
20.0,168.5
20.0,168.5
20.0,169.25
20.0,169.25
20.0,169.25
20.0,169.0
20.0,169.5
20.0,169.5
20.0,169.0
20.0,169.25
20.0,168.25
20.0,168.25
20.0,168.25
20.0,168.25
20.0,168.25
20.0,167.75
20.0,167.0
20.0,167.0
20.0,167.5
20.0,167.5
20.0,167.0
20.0,167.0
20.0,166.75
20.0,167.0
20.0,167.0
20.0,166.75
20.0,167.0
20.0,167.0
20.0,168.0
20.0,168.25
20.0,168.0
20.0,168.0
20.0,168.5
20.0,167.75
20.0,167.75
20.0,167.5
20.0,168.0
20.0,168.0
20.0,167.75
20.0,168.0
20.0,167.75
20.0,167.75
20.0,167.0
20.0,166.25
20.0,166.25
20.0,167.0
20.0,168.5
20.0,168.5
20.0,167.0
20.0,166.75
20.0,166.75
20.0,166.25
20.0,166.25
20.0,166.25
20.0,166.25
20.0,166.5
20.0,166.0
20.0,166.0
20.0,166.5
20.0,166.25
20.0,166.25
20.0,166.25
20.0,166.25
20.0,166.25
20.0,166.0
20.0,165.75
20.0,165.75
20.0,166.0
20.0,166.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,169.0
20.0,169.0
20.0,168.0
20.0,167.5
20.0,167.5
20.0,167.5
20.0,163.75
20.0,162.75
20.0,162.75
20.0,160.5
20.0,160.5
20.0,160.5
20.0,160.25
20.0,160.25
20.0,160.25
20.0,160.25
20.0,164.25
20.0,164.25
20.0,164.75
20.0,164.0
20.0,164.0
20.0,163.75
20.0,163.5
20.0,163.5
20.0,163.5
20.0,163.5
20.0,163.5
20.0,163.5
20.0,163.5
20.0,163.5
20.0,163.25
20.0,163.25
20.0,163.25
20.0,163.25
20.0,163.25
20.0,163.25
20.0,163.25
20.0,163.5
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
20.0,172.25
20.0,172.25
20.0,169.5
20.0,169.5
20.0,181.0
20.0,181.0
20.0,175.75
20.0,176.0
20.0,174.75
20.0,174.75
20.0,174.5
20.0,174.0
20.0,174.0
20.0,173.25
20.0,172.75
20.0,172.75
20.0,172.0
20.0,172.75
20.0,171.5
20.0,171.5
20.0,172.0
20.0,172.0
20.0,171.5
20.0,171.5
20.0,171.25
20.0,171.0
20.0,171.0
20.0,170.5
20.0,170.0
20.0,170.0
20.0,169.5
20.0,169.0
20.0,170.0
20.0,170.0
20.0,169.5
20.0,169.25
20.0,169.25
20.0,169.0
20.0,167.75
20.0,167.75
20.0,167.0
20.0,166.75
20.0,166.75
20.0,166.75
20.0,167.5
20.0,167.5
20.0,167.5
20.0,168.25
20.0,168.5
20.0,168.5
20.0,169.25
20.0,169.5
20.0,169.5
20.0,169.5
20.0,169.25
20.0,169.25
20.0,169.25
20.0,169.75
20.0,169.5
20.0,169.5
20.0,169.5
20.0,168.25
20.0,167.75
20.0,167.75
20.0,166.75
20.0,166.25
20.0,166.25
20.0,166.0
20.0,166.25
20.0,166.25
20.0,166.0
20.0,166.5
20.0,166.25
20.0,166.25
20.0,166.0
20.0,166.0
20.0,166.0
20.0,167.75
20.0,167.75
20.0,167.75
20.0,167.75
20.0,166.25
20.0,166.25
20.0,166.25
20.0,167.75
20.0,167.0
20.0,167.0
20.0,168.25
20.0,168.0
20.0,168.0
20.0,168.5
20.0,169.5
20.0,168.25
20.0,168.25
20.0,169.25
20.0,166.75
20.0,166.75
20.0,166.75
20.0,168.0
20.0,168.5
20.0,168.5
20.0,167.75
20.0,168.25
20.0,168.25
20.0,167.5
20.0,167.0
20.0,167.0
20.0,167.75
20.0,168.0
20.0,168.0
20.0,167.5
20.0,167.5
20.0,167.75
20.0,167.75
20.0,167.5
20.0,167.5
20.0,167.5
20.0,167.0
20.0,168.0
20.0,168.0
20.0,168.0
20.0,168.25
20.0,168.0
20.0,168.0
20.0,166.75
20.0,166.75
20.0,166.5
20.0,165.75
20.0,165.75
20.0,165.75
20.0,165.5
20.0,165.0
20.0,165.5
20.0,165.5
20.0,165.0
20.0,166.0
20.0,166.0
20.0,165.5
20.0,166.0
20.0,166.0
20.0,164.75
20.0,166.25
20.0,166.25
20.0,166.0
20.0,166.75
20.0,166.75
20.0,166.5
20.0,165.0
20.0,166.5
20.0,166.5
20.0,166.75
20.0,166.5
20.0,166.5
20.0,165.75
20.0,165.75
20.0,164.25
20.0,164.25
20.0,164.75
20.0,164.75
20.0,165.5
