toco,fhr
0.0,139.25
0.0,139.25
0.0,139.25
16.0,139.25
16.0,139.25
16.0,111.25
17.5,111.25
17.5,111.25
17.5,115.5
18.0,115.5
18.0,115.5
18.0,118.25
18.5,118.25
18.5,118.25
18.5,114.5
17.5,114.5
17.5,114.5
17.5,110.75
18.0,110.75
18.0,110.75
18.0,109.75
19.5,109.75
19.5,109.75
19.5,109.25
19.5,109.25
19.5,109.25
19.5,107.5
20.0,107.5
20.0,107.5
20.0,109.0
21.0,109.0
21.0,109.0
21.0,113.75
21.0,113.75
21.0,113.75
21.0,121.5
21.5,121.5
21.5,121.5
21.5,125.75
22.0,125.75
22.0,125.75
22.0,129.25
22.5,129.25
22.5,129.25
22.5,131.0
24.5,131.0
24.5,131.0
24.5,132.0
25.0,132.0
25.0,132.0
25.0,137.25
26.0,137.25
26.0,137.25
26.0,137.75
28.0,137.75
28.0,137.75
28.0,138.25
30.0,138.25
30.0,138.25
30.0,138.5
31.5,138.5
31.5,138.5
31.5,136.5
35.0,136.5
35.0,136.5
35.0,135.0
38.5,135.0
38.5,135.0
38.5,136.5
43.0,136.5
43.0,136.5
43.0,137.0
46.5,137.0
46.5,137.0
46.5,131.25
51.0,131.25
51.0,131.25
51.0,131.0
54.5,131.0
54.5,131.0
54.5,131.5
57.5,131.5
57.5,131.5
57.5,131.25
62.0,131.25
62.0,131.25
62.0,131.25
65.0,131.25
65.0,131.25
65.0,131.25
67.5,131.25
67.5,131.25
67.5,131.25
71.0,131.25
71.0,131.25
71.0,131.25
73.5,131.25
73.5,131.25
73.5,80.25
77.5,80.25
77.5,80.25
77.5,77.25
78.5,77.25
78.5,77.25
78.5,79.25
79.5,79.25
79.5,79.25
79.5,74.75
82.0,74.75
82.0,74.75
82.0,73.75
85.5,73.75
85.5,73.75
85.5,73.75
85.5,73.75
85.5,73.75
85.5,73.25
87.5,73.25
87.5,73.25
87.5,72.5
85.5,72.5
85.5,72.5
85.5,73.0
85.5,73.0
85.5,73.0
85.5,68.5
87.5,68.5
87.5,68.5
87.5,67.5
85.0,67.5
85.0,67.5
85.0,67.25
88.0,67.25
88.0,67.25
88.0,64.75
90.0,64.75
90.0,64.75
90.0,64.0
85.0,64.0
85.0,64.0
85.0,63.5
85.0,63.5
85.0,63.5
85.0,63.5
86.5,63.5
86.5,63.5
86.5,64.0
82.5,64.0
82.5,64.0
82.5,65.5
79.5,65.5
79.5,65.5
79.5,64.0
76.0,64.0
76.0,64.0
76.0,63.5
73.0,63.5
73.0,63.5
73.0,67.5
71.0,67.5
71.0,67.5
71.0,70.0
69.0,70.0
69.0,70.0
69.0,70.75
65.5,70.75
65.5,70.75
65.5,70.75
63.0,70.75
63.0,70.75
63.0,68.5
62.0,68.5
62.0,68.5
62.0,81.0
58.5,81.0
58.5,81.0
58.5,81.75
57.0,81.75
57.0,81.75
57.0,81.75
55.0,81.75
55.0,81.75
55.0,79.5
53.5,79.5
53.5,79.5
53.5,86.5
51.5,86.5
51.5,86.5
51.5,86.5
50.0,86.5
50.0,86.5
50.0,87.0
49.0,87.0
49.0,87.0
49.0,88.5
47.5,88.5
47.5,88.5
47.5,90.0
46.5,90.0
46.5,90.0
46.5,91.75
45.5,91.75
45.5,91.75
45.5,91.75
47.0,91.75
47.0,91.75
47.0,92.25
47.0,92.25
47.0,92.25
47.0,92.25
43.0,92.25
43.0,92.25
43.0,93.75
43.0,93.75
43.0,93.75
43.0,93.75
44.0,93.75
44.0,93.75
44.0,98.25
40.5,98.25
40.5,98.25
40.5,106.25
40.5,106.25
40.5,106.25
40.5,109.25
39.5,109.25
39.5,109.25
39.5,110.5
40.5,110.5
40.5,110.5
40.5,111.75
38.0,111.75
38.0,111.75
38.0,113.0
37.0,113.0
37.0,113.0
37.0,116.0
35.0,116.0
35.0,116.0
35.0,120.75
34.0,120.75
34.0,120.75
34.0,125.75
34.0,125.75
34.0,125.75
34.0,134.25
32.5,134.25
32.5,134.25
32.5,135.5
31.5,135.5
31.5,135.5
31.5,138.0
32.5,138.0
32.5,138.0
32.5,141.0
30.0,141.0
30.0,141.0
30.0,142.25
30.0,142.25
30.0,142.25
30.0,143.25
28.5,143.25
28.5,143.25
28.5,143.5
28.0,143.5
28.0,143.5
28.0,144.0
27.5,144.0
27.5,144.0
27.5,145.5
27.0,145.5
27.0,145.5
27.0,146.25
26.5,146.25
26.5,146.25
26.5,147.0
26.0,147.0
26.0,147.0
26.0,148.5
25.5,148.5
25.5,148.5
25.5,148.5
26.5,148.5
26.5,148.5
26.5,147.75
24.0,147.75
24.0,147.75
24.0,145.75
24.0,145.75
24.0,145.75
24.0,143.25
23.0,143.25
23.0,143.25
23.0,143.0
24.0,143.0
24.0,143.0
24.0,140.75
24.5,140.75
24.5,140.75
24.5,139.0
23.0,139.0
23.0,139.0
23.0,138.25
23.0,138.25
23.0,138.25
23.0,137.5
22.0,137.5
22.0,137.5
22.0,137.25
23.0,137.25
23.0,137.25
23.0,135.25
23.5,135.25
23.5,135.25
23.5,132.75
21.5,132.75
21.5,132.75
21.5,130.0
21.5,130.0
21.5,130.0
21.5,129.25
22.0,129.25
22.0,129.25
22.0,128.75
20.5,128.75
