toco,fhr
9.0,156.5
9.0,156.5
9.0,156.25
9.0,156.25
9.0,156.25
9.0,156.75
9.0,156.75
9.0,156.75
9.0,155.75
9.5,155.75
9.5,155.75
9.5,156.5
9.5,156.5
9.5,156.5
9.5,158.25
9.0,158.25
9.0,158.25
9.0,158.5
8.0,158.5
8.0,158.5
8.0,160.25
9.0,160.25
9.0,160.25
9.0,162.25
10.0,162.25
10.0,162.25
10.0,163.5
10.5,163.5
10.5,163.5
10.5,163.5
11.5,163.5
11.5,163.5
11.5,162.0
11.5,162.0
11.5,162.0
11.5,161.5
11.5,161.5
11.5,161.5
11.5,161.5
11.5,161.5
11.5,161.5
11.5,161.25
11.5,161.25
11.5,161.25
11.5,161.0
11.5,161.0
11.5,161.0
11.5,161.75
11.5,161.75
11.5,161.75
11.5,161.75
11.5,161.75
11.5,161.75
11.5,162.5
11.5,162.5
11.5,162.5
11.5,163.0
11.5,163.0
11.5,163.0
11.5,163.25
11.5,163.25
11.5,163.25
11.5,164.5
8.5,164.5
8.5,164.5
8.5,161.5
8.5,161.5
8.5,161.5
8.5,158.75
10.0,158.75
10.0,158.75
10.0,157.5
8.5,157.5
8.5,157.5
8.5,156.75
10.5,156.75
10.5,156.75
10.5,155.25
13.0,155.25
13.0,155.25
13.0,153.5
14.0,153.5
14.0,153.5
14.0,154.0
12.5,154.0
12.5,154.0
12.5,155.0
12.0,155.0
12.0,155.0
12.0,156.0
12.0,156.0
12.0,156.0
12.0,158.25
11.0,158.25
11.0,158.25
11.0,160.0
11.5,160.0
11.5,160.0
11.5,160.5
11.5,160.5
11.5,160.5
11.5,159.0
12.0,159.0
12.0,159.0
12.0,158.25
12.0,158.25
12.0,158.25
12.0,156.25
12.0,156.25
12.0,156.25
12.0,155.5
12.0,155.5
12.0,155.5
12.0,155.0
12.0,155.0
12.0,155.0
12.0,152.75
12.5,152.75
12.5,152.75
12.5,154.0
13.0,154.0
13.0,154.0
13.0,154.5
15.0,154.5
15.0,154.5
15.0,156.0
15.0,156.0
15.0,156.0
15.0,157.0
14.0,157.0
14.0,157.0
14.0,157.75
16.5,157.75
16.5,157.75
16.5,157.75
17.0,157.75
17.0,157.75
17.0,152.5
17.5,152.5
17.5,152.5
17.5,152.25
17.5,152.25
17.5,152.25
17.5,151.0
20.0,151.0
20.0,151.0
20.0,151.0
20.5,151.0
20.5,151.0
20.5,150.5
23.0,150.5
23.0,150.5
23.0,152.0
23.0,152.0
23.0,152.0
23.0,153.0
26.5,153.0
26.5,153.0
26.5,154.5
28.0,154.5
28.0,154.5
28.0,155.25
30.0,155.25
30.0,155.25
30.0,156.75
32.5,156.75
32.5,156.75
32.5,153.25
37.0,153.25
37.0,153.25
37.0,151.25
39.0,151.25
39.0,151.25
39.0,150.0
41.0,150.0
41.0,150.0
41.0,147.5
42.0,147.5
42.0,147.5
42.0,145.75
43.0,145.75
43.0,145.75
43.0,147.0
43.5,147.0
43.5,147.0
43.5,148.25
45.0,148.25
45.0,148.25
45.0,149.0
44.5,149.0
44.5,149.0
44.5,151.0
47.0,151.0
47.0,151.0
47.0,152.75
