toco,fhr
0.0,102.5
0.0,102.5
0.0,102.5
9.5,102.5
9.5,102.5
9.5,102.5
8.5,102.5
8.5,102.5
8.5,134.0
8.0,134.0
8.0,134.0
8.0,134.25
7.5,134.25
7.5,134.25
7.5,134.5
8.5,134.5
8.5,134.5
8.5,133.25
8.5,133.25
8.5,133.25
8.5,133.5
7.0,133.5
7.0,133.5
7.0,134.75
8.5,134.75
8.5,134.75
8.5,134.75
8.5,134.75
8.5,134.75
8.5,135.5
9.0,135.5
9.0,135.5
9.0,134.75
9.5,134.75
9.5,134.75
9.5,135.25
8.0,135.25
8.0,135.25
8.0,135.25
6.5,135.25
6.5,135.25
6.5,134.25
5.5,134.25
5.5,134.25
5.5,133.25
5.5,133.25
5.5,133.25
5.5,132.0
6.0,132.0
6.0,132.0
6.0,135.25
6.0,135.25
6.0,135.25
6.0,132.25
7.5,132.25
7.5,132.25
7.5,134.5
9.5,134.5
9.5,134.5
9.5,134.5
9.5,134.5
9.5,134.5
9.5,133.25
8.0,133.25
8.0,133.25
8.0,134.25
9.5,134.25
9.5,134.25
9.5,135.25
9.5,135.25
9.5,135.25
9.5,135.5
9.0,135.5
9.0,135.5
9.0,135.5
9.0,135.5
9.0,135.5
9.0,134.75
8.0,134.75
8.0,134.75
8.0,134.25
8.5,134.25
8.5,134.25
8.5,135.75
7.0,135.75
7.0,135.75
7.0,136.25
7.5,136.25
7.5,136.25
7.5,137.0
5.5,137.0
5.5,137.0
5.5,137.0
6.5,137.0
6.5,137.0
6.5,137.0
12.0,137.0
12.0,137.0
12.0,135.5
13.0,135.5
13.0,135.5
13.0,133.5
13.0,133.5
13.0,133.5
13.0,133.25
14.0,133.25
14.0,133.25
14.0,133.0
15.5,133.0
15.5,133.0
15.5,132.75
16.0,132.75
16.0,132.75
16.0,133.0
13.0,133.0
13.0,133.0
13.0,133.25
12.0,133.25
12.0,133.25
12.0,133.5
10.5,133.5
10.5,133.5
10.5,132.25
9.0,132.25
9.0,132.25
9.0,132.75
8.0,132.75
8.0,132.75
8.0,133.5
7.5,133.5
7.5,133.5
7.5,133.5
7.0,133.5
7.0,133.5
7.0,133.5
8.0,133.5
8.0,133.5
8.0,135.25
8.5,135.25
8.5,135.25
8.5,135.25
10.5,135.25
10.5,135.25
10.5,133.0
9.5,133.0
9.5,133.0
9.5,133.0
9.5,133.0
9.5,133.0
9.5,134.5
9.5,134.5
9.5,134.5
9.5,135.25
11.0,135.25
11.0,135.25
11.0,135.25
9.5,135.25
9.5,135.25
9.5,133.0
11.0,133.0
11.0,133.0
11.0,132.0
12.5,132.0
12.5,132.0
12.5,133.5
13.0,133.5
13.0,133.5
13.0,135.0
14.5,135.0
14.5,135.0
14.5,135.0
16.5,135.0
16.5,135.0
16.5,135.0
15.5,135.0
15.5,135.0
15.5,133.5
16.0,133.5
16.0,133.5
16.0,134.5
16.5,134.5
16.5,134.5
16.5,134.5
17.5,134.5
17.5,134.5
17.5,136.0
19.0,136.0
19.0,136.0
19.0,136.0
19.5,136.0
19.5,136.0
19.5,136.0
21.0,136.0
21.0,136.0
21.0,137.0
21.0,137.0
21.0,137.0
21.0,137.0
22.0,137.0
22.0,137.0
22.0,135.0
22.0,135.0
22.0,135.0
22.0,134.75
