toco,fhr
0.0,210.0
0.0,210.0
0.0,210.0
101.5,210.0
101.5,210.0
101.5,210.0
101.5,210.0
101.5,210.0
101.5,210.0
101.5,210.0
101.5,210.0
101.5,210.0
101.5,210.0
101.5,210.0
101.5,96.25
101.5,96.25
101.5,96.25
101.5,109.0
101.5,109.0
101.5,109.0
101.5,140.5
101.5,140.5
101.5,140.5
101.5,171.75
101.5,171.75
101.5,171.75
101.5,171.75
3.5,171.75
3.5,171.75
3.5,171.75
5.0,171.75
5.0,171.75
5.0,139.0
5.0,139.0
5.0,139.0
5.0,137.5
6.0,137.5
6.0,137.5
6.0,136.5
6.5,136.5
6.5,136.5
6.5,134.5
6.5,134.5
6.5,134.5
6.5,135.0
6.5,135.0
6.5,135.0
6.5,135.5
7.0,135.5
7.0,135.5
7.0,136.0
5.5,136.0
5.5,136.0
5.5,134.5
5.5,134.5
5.5,134.5
5.5,135.0
6.0,135.0
6.0,135.0
6.0,132.5
6.5,132.5
6.5,132.5
6.5,131.75
6.0,131.75
6.0,131.75
6.0,132.75
6.5,132.75
6.5,132.75
6.5,136.0
5.0,136.0
5.0,136.0
5.0,138.0
6.0,138.0
6.0,138.0
6.0,139.25
5.0,139.25
5.0,139.25
5.0,138.75
6.0,138.75
6.0,138.75
6.0,139.0
6.5,139.0
6.5,139.0
6.5,137.75
6.5,137.75
6.5,137.75
6.5,138.5
5.5,138.5
5.5,138.5
5.5,138.75
6.0,138.75
6.0,138.75
6.0,139.5
6.0,139.5
6.0,139.5
6.0,140.25
6.5,140.25
6.5,140.25
6.5,140.25
5.0,140.25
5.0,140.25
5.0,138.0
6.0,138.0
6.0,138.0
6.0,137.75
6.0,137.75
6.0,137.75
6.0,140.25
6.0,140.25
6.0,140.25
6.0,141.5
6.5,141.5
6.5,141.5
6.5,142.0
5.5,142.0
5.5,142.0
5.5,142.5
6.0,142.5
6.0,142.5
6.0,144.5
6.0,144.5
6.0,144.5
6.0,145.25
4.5,145.25
4.5,145.25
4.5,147.25
4.0,147.25
4.0,147.25
4.0,143.25
5.5,143.25
5.5,143.25
5.5,141.5
5.5,141.5
5.5,141.5
5.5,142.5
4.5,142.5
4.5,142.5
4.5,138.5
5.5,138.5
5.5,138.5
5.5,138.0
5.5,138.0
5.5,138.0
5.5,137.75
5.5,137.75
5.5,137.75
5.5,136.75
5.5,136.75
5.5,136.75
5.5,137.5
5.5,137.5
5.5,137.5
5.5,136.0
6.5,136.0
6.5,136.0
6.5,135.5
4.5,135.5
4.5,135.5
4.5,134.5
4.0,134.5
4.0,134.5
4.0,136.5
5.0,136.5
5.0,136.5
5.0,140.25
5.5,140.25
5.5,140.25
5.5,141.75
5.5,141.75
5.5,141.75
5.5,142.75
5.5,142.75
5.5,142.75
5.5,142.75
4.5,142.75
4.5,142.75
4.5,141.5
6.0,141.5
6.0,141.5
6.0,140.75
5.5,140.75
5.5,140.75
5.5,140.5
5.5,140.5
5.5,140.5
5.5,139.75
4.0,139.75
4.0,139.75
4.0,141.25
5.0,141.25
5.0,141.25
5.0,139.75
6.0,139.75
6.0,139.75
6.0,140.75
4.5,140.75
4.5,140.75
4.5,141.25
5.5,141.25
5.5,141.25
5.5,142.5
5.5,142.5
5.5,142.5
5.5,143.0
6.0,143.0
6.0,143.0
6.0,144.25
5.0,144.25
5.0,144.25
5.0,145.0
5.5,145.0
5.5,145.0
5.5,145.5
5.5,145.5
5.5,145.5
5.5,146.75
4.0,146.75
4.0,146.75
4.0,147.0
5.5,147.0
5.5,147.0
5.5,146.0
5.5,146.0
5.5,146.0
5.5,146.25
4.0,146.25
4.0,146.25
4.0,146.5
5.0,146.5
5.0,146.5
5.0,147.25
6.5,147.25
6.5,147.25
6.5,148.25
5.0,148.25
5.0,148.25
5.0,148.25
4.5,148.25
4.5,148.25
4.5,149.0
5.0,149.0
5.0,149.0
5.0,147.5
5.5,147.5
5.5,147.5
5.5,148.75
4.0,148.75
4.0,148.75
4.0,148.75
4.0,148.75
4.0,148.75
4.0,148.75
5.0,148.75
5.0,148.75
5.0,146.5
7.0,146.5
7.0,146.5
7.0,143.75
7.0,143.75
7.0,143.75
7.0,142.0
8.0,142.0
8.0,142.0
8.0,141.25
8.0,141.25
8.0,141.25
8.0,141.5
8.5,141.5
8.5,141.5
8.5,142.25
8.5,142.25
8.5,142.25
8.5,143.5
7.0,143.5
7.0,143.5
7.0,143.5
8.5,143.5
8.5,143.5
8.5,142.25
7.5,142.25
7.5,142.25
7.5,142.75
7.5,142.75
7.5,142.75
7.5,143.5
6.5,143.5
6.5,143.5
6.5,142.75
7.0,142.75
7.0,142.75
7.0,143.5
8.0,143.5
8.0,143.5
8.0,144.25
8.0,144.25
8.0,144.25
8.0,142.75
6.5,142.75
6.5,142.75
6.5,143.5
6.0,143.5
6.0,143.5
6.0,143.0
7.0,143.0
7.0,143.0
7.0,143.5
4.5,143.5
4.5,143.5
4.5,142.5
6.0,142.5
6.0,142.5
6.0,142.75
6.0,142.75
6.0,142.75
6.0,142.75
5.0,142.75
5.0,142.75
5.0,142.75
4.5,142.75
4.5,142.75
4.5,141.0
5.0,141.0
5.0,141.0
5.0,140.25
5.5,140.25
5.5,140.25
5.5,141.0
4.5,141.0
4.5,141.0
4.5,143.0
5.0,143.0
5.0,143.0
5.0,144.25
5.5,144.25
5.5,144.25
5.5,145.25
5.5,145.25
5.5,145.25
5.5,145.75
4.5,145.75
4.5,145.75
4.5,146.0
5.5,146.0
5.5,146.0
5.5,144.5
5.5,144.5
5.5,144.5
5.5,143.5
5.5,143.5
5.5,143.5
5.5,141.5
5.5,141.5
5.5,141.5
5.5,139.75
4.5,139.75
4.5,139.75
4.5,139.75
3.5,139.75
3.5,139.75
3.5,143.75
3.0,143.75
3.0,143.75
3.0,143.75
2.5,143.75
2.5,143.75
2.5,141.75
3.5,141.75
3.5,141.75
3.5,143.0
4.0,143.0
4.0,143.0
4.0,143.5
4.5,143.5
4.5,143.5
4.5,143.5
4.5,143.5
4.5,143.5
4.5,143.5
4.5,143.5
4.5,143.5
4.5,143.5
5.0,143.5
5.0,143.5
5.0,143.75
5.0,143.75
5.0,143.75
5.0,144.0
4.0,144.0
4.0,144.0
4.0,144.0
4.5,144.0
4.5,144.0
4.5,144.0
4.5,144.0
4.5,144.0
4.5,144.5
5.0,144.5
5.0,144.5
5.0,145.5
5.0,145.5
5.0,145.5
5.0,145.5
5.0,145.5
5.0,145.5
5.0,145.75
3.5,145.75
3.5,145.75
3.5,146.0
5.0,146.0
5.0,146.0
5.0,146.0
5.0,146.0
5.0,146.0
5.0,146.25
5.0,146.25
5.0,146.25
5.0,146.5
5.0,146.5
5.0,146.5
5.0,146.75
5.5,146.75
5.5,146.75
5.5,147.0
5.5,147.0
5.5,147.0
5.5,147.25
5.5,147.25
5.5,147.25
5.5,147.5
6.0,147.5
6.0,147.5
6.0,147.5
7.0,147.5
7.0,147.5
7.0,147.75
6.0,147.75
6.0,147.75
6.0,147.75
6.0,147.75
6.0,147.75
6.0,147.75
5.5,147.75
5.5,147.75
5.5,148.0
6.5,148.0
6.5,148.0
6.5,148.0
5.5,148.0
5.5,148.0
5.5,148.25
6.0,148.25
6.0,148.25
6.0,148.25
6.0,148.25
6.0,148.25
6.0,148.25
6.0,148.25
6.0,148.25
6.0,148.5
5.5,148.5
5.5,148.5
5.5,148.5
5.0,148.5
5.0,148.5
5.0,148.5
5.0,148.5
5.0,148.5
5.0,145.0
6.0,145.0
6.0,145.0
6.0,144.75
6.5,144.75
6.5,144.75
6.5,144.0
6.5,144.0
6.5,144.0
6.5,145.5
6.5,145.5
6.5,145.5
6.5,146.0
6.5,146.0
6.5,146.0
6.5,147.0
6.5,147.0
6.5,147.0
6.5,148.5
6.5,148.5
6.5,148.5
6.5,148.5
5.5,148.5
5.5,148.5
5.5,148.5
5.5,148.5
5.5,148.5
