toco,fhr
59.0,154.5
59.0,154.5
59.0,154.25
58.0,154.25
58.0,154.25
58.0,153.75
56.5,153.75
56.5,153.75
56.5,154.25
54.5,154.25
54.5,154.25
54.5,155.25
57.0,155.25
57.0,155.25
57.0,155.25
54.5,155.25
54.5,155.25
54.5,155.25
55.5,155.25
55.5,155.25
55.5,154.25
58.0,154.25
58.0,154.25
58.0,156.5
55.5,156.5
55.5,156.5
55.5,155.5
54.5,155.5
54.5,155.5
54.5,154.5
53.5,154.5
53.5,154.5
53.5,156.25
52.5,156.25
52.5,156.25
52.5,153.5
53.5,153.5
53.5,153.5
53.5,155.25
56.5,155.25
56.5,155.25
56.5,154.75
57.0,154.75
57.0,154.75
57.0,153.75
54.5,153.75
54.5,153.75
54.5,154.5
55.5,154.5
55.5,154.5
55.5,154.5
53.5,154.5
53.5,154.5
53.5,152.0
56.0,152.0
56.0,152.0
56.0,152.0
58.5,152.0
58.5,152.0
58.5,153.0
56.5,153.0
56.5,153.0
56.5,151.25
58.0,151.25
58.0,151.25
58.0,151.25
56.0,151.25
56.0,151.25
56.0,152.75
54.5,152.75
54.5,152.75
54.5,152.5
56.5,152.5
56.5,152.5
56.5,154.25
59.0,154.25
59.0,154.25
59.0,155.25
60.5,155.25
60.5,155.25
60.5,156.5
57.0,156.5
57.0,156.5
57.0,157.75
57.0,157.75
57.0,157.75
57.0,158.75
54.5,158.75
54.5,158.75
54.5,159.25
53.5,159.25
53.5,159.25
53.5,159.5
54.0,159.5
54.0,159.5
54.0,157.5
58.0,157.5
58.0,157.5
58.0,161.75
58.0,161.75
58.0,161.75
58.0,165.25
56.0,165.25
56.0,165.25
56.0,165.25
57.0,165.25
57.0,165.25
57.0,165.75
54.0,165.75
54.0,165.75
54.0,166.75
52.5,166.75
52.5,166.75
52.5,168.5
52.0,168.5
52.0,168.5
52.0,169.0
50.5,169.0
50.5,169.0
50.5,170.25
53.0,170.25
53.0,170.25
53.0,171.0
56.0,171.0
56.0,171.0
56.0,171.5
57.0,171.5
57.0,171.5
57.0,171.5
53.5,171.5
53.5,171.5
53.5,170.5
52.5,170.5
52.5,170.5
52.5,176.25
54.0,176.25
54.0,176.25
54.0,180.0
52.0,180.0
52.0,180.0
52.0,180.75
50.0,180.75
50.0,180.75
50.0,180.75
50.0,180.75
50.0,180.75
50.0,181.0
50.5,181.0
50.5,181.0
50.5,181.5
51.5,181.5
51.5,181.5
51.5,181.75
54.0,181.75
54.0,181.75
54.0,181.75
55.0,181.75
55.0,181.75
55.0,180.5
55.5,180.5
55.5,180.5
55.5,181.5
55.5,181.5
55.5,181.5
55.5,178.0
52.0,178.0
52.0,178.0
52.0,177.25
51.0,177.25
51.0,177.25
51.0,174.75
52.5,174.75
52.5,174.75
52.5,173.5
51.0,173.5
51.0,173.5
51.0,173.5
50.5,173.5
50.5,173.5
50.5,175.25
51.0,175.25
51.0,175.25
51.0,173.0
51.0,173.0
51.0,173.0
51.0,177.5
49.0,177.5
49.0,177.5
49.0,181.25
49.0,181.25
49.0,181.25
49.0,184.0
51.5,184.0
51.5,184.0
51.5,179.5
51.5,179.5
51.5,179.5
51.5,179.75
54.0,179.75
54.0,179.75
54.0,176.25
54.0,176.25
54.0,176.25
54.0,173.25
52.0,173.25
52.0,173.25
52.0,171.25
51.0,171.25
51.0,171.25
51.0,169.75
49.5,169.75
49.5,169.75
49.5,168.75
49.0,168.75
49.0,168.75
49.0,167.0
50.0,167.0
50.0,167.0
50.0,166.75
50.0,166.75
50.0,166.75
50.0,167.5
50.5,167.5
50.5,167.5
50.5,168.25
54.5,168.25
54.5,168.25
54.5,163.25
55.5,163.25
55.5,163.25
55.5,162.5
58.0,162.5
58.0,162.5
58.0,164.5
59.5,164.5
59.5,164.5
59.5,165.5
61.0,165.5
61.0,165.5
61.0,166.25
63.0,166.25
63.0,166.25
63.0,166.5
64.0,166.5
64.0,166.5
64.0,165.0
64.0,165.0
64.0,165.0
64.0,166.25
62.0,166.25
62.0,166.25
62.0,164.5
59.5,164.5
59.5,164.5
59.5,163.5
58.5,163.5
58.5,163.5
58.5,166.0
57.0,166.0
57.0,166.0
57.0,166.0
58.0,166.0
58.0,166.0
58.0,166.25
61.5,166.25
61.5,166.25
61.5,166.75
65.0,166.75
65.0,166.75
65.0,165.75
65.0,165.75
65.0,165.75
65.0,166.5
64.0,166.5
64.0,166.5
64.0,167.0
65.0,167.0
65.0,167.0
65.0,169.25
66.0,169.25
66.0,169.25
66.0,169.5
69.0,169.5
69.0,169.5
69.0,168.25
71.5,168.25
71.5,168.25
71.5,170.5
74.5,170.5
74.5,170.5
74.5,168.5
75.5,168.5
75.5,168.5
75.5,169.75
75.5,169.75
75.5,169.75
75.5,169.25
74.0,169.25
74.0,169.25
74.0,168.0
81.0,168.0
81.0,168.0
81.0,168.0
82.5,168.0
82.5,168.0
82.5,168.75
76.5,168.75
76.5,168.75
76.5,169.0
77.5,169.0
77.5,169.0
77.5,169.0
74.5,169.0
74.5,169.0
74.5,170.75
74.5,170.75
74.5,170.75
74.5,170.0
84.5,170.0
84.5,170.0
84.5,168.5
81.0,168.5
81.0,168.5
81.0,170.75
79.5,170.75
79.5,170.75
79.5,171.0
79.0,171.0
79.0,171.0
79.0,174.25
79.0,174.25
79.0,174.25
79.0,174.25
85.5,174.25
85.5,174.25
85.5,174.25
83.0,174.25
83.0,174.25
83.0,172.75
82.5,172.75
82.5,172.75
82.5,171.25
82.5,171.25
82.5,171.25
82.5,169.0
79.5,169.0
79.5,169.0
79.5,167.75
83.5,167.75
83.5,167.75
83.5,166.75
83.5,166.75
83.5,166.75
83.5,165.5
83.5,165.5
83.5,165.5
83.5,165.5
88.5,165.5
88.5,165.5
88.5,164.0
83.0,164.0
83.0,164.0
83.0,165.25
81.0,165.25
81.0,165.25
81.0,161.5
77.5,161.5
77.5,161.5
77.5,160.25
80.5,160.25
80.5,160.25
80.5,154.5
88.5,154.5
88.5,154.5
88.5,153.25
82.5,153.25
82.5,153.25
82.5,152.0
82.0,152.0
82.0,152.0
82.0,150.75
81.0,150.75
81.0,150.75
81.0,150.25
79.5,150.25
79.5,150.25
79.5,150.5
83.5,150.5
83.5,150.5
83.5,150.5
86.5,150.5
86.5,150.5
86.5,150.5
83.5,150.5
83.5,150.5
83.5,150.5
84.0,150.5
84.0,150.5
84.0,150.5
81.0,150.5
81.0,150.5
81.0,150.5
81.0,150.5
81.0,150.5
81.0,150.5
86.5,150.5
86.5,150.5
86.5,150.5
82.5,150.5
82.5,150.5
82.5,150.5
81.5,150.5
81.5,150.5
81.5,150.5
78.0,150.5
78.0,150.5
78.0,150.5
79.5,150.5
79.5,150.5
79.5,150.5
83.5,150.5
83.5,150.5
83.5,150.5
84.5,150.5
84.5,150.5
84.5,160.0
80.0,160.0
80.0,160.0
80.0,158.25
81.0,158.25
81.0,158.25
81.0,158.25
78.0,158.25
78.0,158.25
78.0,158.25
77.5,158.25
77.5,158.25
77.5,158.0
81.0,158.0
81.0,158.0
81.0,158.25
90.0,158.25
90.0,158.25
90.0,158.25
90.0,158.25
90.0,158.25
90.0,158.25
90.0,158.25
90.0,158.25
90.0,158.25
88.5,158.25
88.5,158.25
88.5,158.25
82.5,158.25
82.5,158.25
82.5,158.25
76.5,158.25
76.5,158.25
76.5,163.5
74.5,163.5
74.5,163.5
74.5,162.5
73.5,162.5
73.5,162.5
73.5,161.0
73.5,161.0
73.5,161.0
73.5,165.0
73.5,165.0
73.5,165.0
73.5,164.0
76.0,164.0
76.0,164.0
76.0,164.75
76.5,164.75
76.5,164.75
76.5,164.75
77.5,164.75
77.5,164.75
77.5,164.0
74.0,164.0
74.0,164.0
74.0,164.75
72.5,164.75
72.5,164.75
72.5,164.75
76.5,164.75
76.5,164.75
76.5,163.5
74.5,163.5
74.5,163.5
74.5,164.5
72.0,164.5
72.0,164.5
72.0,165.0
70.0,165.0
70.0,165.0
70.0,164.0
66.5,164.0
66.5,164.0
66.5,165.75
69.5,165.75
69.5,165.75
69.5,166.75
66.0,166.75
66.0,166.75
66.0,166.75
65.0,166.75
65.0,166.75
65.0,167.25
66.0,167.25
66.0,167.25
66.0,166.25
66.0,166.25
66.0,166.25
66.0,167.0
66.0,167.0
66.0,167.0
66.0,166.0
67.5,166.0
67.5,166.0
67.5,165.75
66.0,165.75
66.0,165.75
66.0,164.75
64.5,164.75
64.5,164.75
64.5,164.75
63.5,164.75
63.5,164.75
63.5,165.75
63.5,165.75
63.5,165.75
63.5,164.0
62.5,164.0
62.5,164.0
62.5,164.0
65.0,164.0
65.0,164.0
65.0,163.0
67.0,163.0
67.0,163.0
67.0,163.5
66.0,163.5
66.0,163.5
66.0,163.5
66.5,163.5
66.5,163.5
66.5,162.5
68.5,162.5
68.5,162.5
68.5,163.5
64.0,163.5
64.0,163.5
64.0,161.75
65.5,161.75
65.5,161.75
65.5,160.5
69.0,160.5
69.0,160.5
69.0,159.5
65.0,159.5
65.0,159.5
65.0,160.75
65.0,160.75
65.0,160.75
65.0,158.25
66.0,158.25
66.0,158.25
66.0,158.0
63.5,158.0
63.5,158.0
63.5,159.0
66.0,159.0
66.0,159.0
66.0,159.0
62.5,159.0
62.5,159.0
62.5,159.75
62.0,159.75
62.0,159.75
62.0,160.25
61.5,160.25
61.5,160.25
61.5,158.5
67.0,158.5
67.0,158.5
67.0,159.75
63.5,159.75
63.5,159.75
63.5,159.75
64.0,159.75
64.0,159.75
64.0,159.0
61.0,159.0
61.0,159.0
61.0,160.0
65.0,160.0
65.0,160.0
65.0,160.5
68.0,160.5
68.0,160.5
68.0,159.5
67.0,159.5
67.0,159.5
67.0,160.25
65.0,160.25
65.0,160.25
65.0,160.25
65.5,160.25
65.5,160.25
65.5,158.25
62.0,158.25
62.0,158.25
62.0,160.25
66.0,160.25
66.0,160.25
66.0,160.5
70.0,160.5
70.0,160.5
70.0,160.75
75.0,160.75
75.0,160.75
75.0,160.75
78.0,160.75
78.0,160.75
78.0,159.25
83.0,159.25
83.0,159.25
83.0,162.0
83.5,162.0
83.5,162.0
83.5,162.0
77.5,162.0
77.5,162.0
77.5,158.0
70.5,158.0
70.5,158.0
70.5,157.5
70.5,157.5
70.5,157.5
70.5,159.25
66.5,159.25
66.5,159.25
66.5,159.25
66.0,159.25
66.0,159.25
66.0,157.5
68.5,157.5
68.5,157.5
68.5,159.25
71.0,159.25
71.0,159.25
71.0,158.25
66.5,158.25
66.5,158.25
66.5,159.0
72.0,159.0
72.0,159.0
72.0,159.0
69.5,159.0
69.5,159.0
69.5,160.25
68.5,160.25
68.5,160.25
68.5,160.25
71.0,160.25
71.0,160.25
71.0,158.75
74.5,158.75
74.5,158.75
74.5,159.5
70.0,159.5
70.0,159.5
70.0,159.5
72.0,159.5
72.0,159.5
72.0,160.0
70.5,160.0
70.5,160.0
70.5,160.5
69.5,160.5
69.5,160.5
69.5,160.5
73.0,160.5
73.0,160.5
73.0,159.5
72.5,159.5
72.5,159.5
72.5,160.25
74.5,160.25
74.5,160.25
74.5,159.0
74.5,159.0
74.5,159.0
74.5,157.0
79.0,157.0
79.0,157.0
79.0,155.5
74.5,155.5
74.5,155.5
74.5,156.5
76.5,156.5
76.5,156.5
76.5,155.5
74.0,155.5
74.0,155.5
74.0,156.5
78.5,156.5
78.5,156.5
78.5,156.5
79.0,156.5
79.0,156.5
79.0,157.25
76.0,157.25
76.0,157.25
76.0,161.25
84.5,161.25
84.5,161.25
84.5,160.25
81.5,160.25
81.5,160.25
81.5,160.25
78.5,160.25
78.5,160.25
78.5,161.5
76.5,161.5
76.5,161.5
76.5,161.0
74.5,161.0
74.5,161.0
74.5,161.25
74.5,161.25
74.5,161.25
74.5,160.0
72.0,160.0
72.0,160.0
72.0,160.75
73.5,160.75
73.5,160.75
73.5,160.75
71.5,160.75
71.5,160.75
71.5,161.75
75.5,161.75
75.5,161.75
75.5,163.75
77.5,163.75
77.5,163.75
77.5,165.5
72.0,165.5
72.0,165.5
72.0,166.5
71.5,166.5
71.5,166.5
71.5,167.0
69.0,167.0
69.0,167.0
69.0,168.75
65.0,168.75
65.0,168.75
65.0,170.5
62.5,170.5
62.5,170.5
62.5,172.25
63.5,172.25
63.5,172.25
63.5,173.0
66.0,173.0
66.0,173.0
66.0,176.25
61.5,176.25
61.5,176.25
61.5,181.0
61.5,181.0
61.5,181.0
61.5,173.0
62.5,173.0
62.5,173.0
62.5,169.75
67.0,169.75
67.0,169.75
67.0,169.0
65.0,169.0
65.0,169.0
65.0,164.5
64.0,164.5
64.0,164.5
64.0,166.75
66.0,166.75
66.0,166.75
66.0,168.75
65.0,168.75
65.0,168.75
65.0,168.75
66.0,168.75
66.0,168.75
66.0,170.0
63.5,170.0
63.5,170.0
63.5,170.0
64.0,170.0
64.0,170.0
64.0,171.0
64.0,171.0
64.0,171.0
64.0,168.25
64.0,168.25
64.0,168.25
64.0,169.5
64.0,169.5
64.0,169.5
64.0,166.5
64.0,166.5
64.0,166.5
64.0,164.0
64.0,164.0
64.0,164.0
64.0,163.0
64.0,163.0
64.0,163.0
64.0,160.25
63.5,160.25
63.5,160.25
63.5,159.0
64.0,159.0
64.0,159.0
64.0,157.25
64.0,157.25
64.0,157.25
64.0,155.75
63.5,155.75
63.5,155.75
63.5,154.5
66.0,154.5
66.0,154.5
66.0,153.25
63.5,153.25
63.5,153.25
63.5,153.0
61.5,153.0
61.5,153.0
61.5,154.25
66.0,154.25
66.0,154.25
66.0,152.25
62.0,152.25
62.0,152.25
62.0,151.5
64.0,151.5
64.0,151.5
64.0,151.25
64.0,151.25
64.0,151.25
64.0,150.75
64.0,150.75
64.0,150.75
64.0,151.5
64.0,151.5
64.0,151.5
64.0,150.25
64.0,150.25
64.0,150.25
64.0,151.5
64.5,151.5
64.5,151.5
64.5,152.25
60.5,152.25
60.5,152.25
