toco,fhr
0.0,153.0
0.0,153.25
0.0,157.5
0.0,157.5
0.5,157.5
0.0,155.25
0.5,155.25
2.0,153.75
2.5,153.75
3.5,153.75
3.0,153.75
4.0,154.0
4.5,154.0
5.0,147.0
5.5,147.0
5.5,150.25
5.5,152.0
5.0,152.0
5.0,154.0
5.5,156.5
7.0,156.5
7.0,155.5
6.5,158.5
5.5,158.5
5.5,157.75
5.5,158.25
5.0,158.25
7.0,153.25
7.0,153.25
7.0,151.0
8.0,150.75
8.5,150.75
8.0,154.5
7.0,146.75
6.5,146.75
6.0,145.0
6.0,145.0
6.0,145.75
6.0,148.25
7.0,148.25
7.5,146.5
8.5,149.5
8.5,149.5
7.0,153.75
6.5,153.75
6.0,153.5
6.0,153.75
6.5,153.75
7.5,154.0
8.5,153.25
9.5,153.25
9.0,156.0
7.5,157.0
7.0,157.0
6.5,154.5
6.5,155.0
6.5,155.0
7.0,156.75
7.0,156.75
7.0,155.75
5.5,154.5
4.5,154.5
4.0,150.5
4.5,148.5
4.5,148.5
5.0,150.75
5.5,151.0
5.0,151.0
4.0,151.75
3.5,151.75
3.0,155.25
3.0,157.75
2.5,157.75
3.0,158.5
4.5,159.5
4.5,159.5
4.0,159.25
4.0,159.25
3.5,159.25
2.0,157.0
1.0,158.75
1.0,158.75
1.0,159.0
1.0,160.25
1.0,160.25
1.0,160.5
0.5,160.75
0.0,160.75
0.5,159.25
1.0,160.5
2.5,160.5
2.5,159.5
3.0,157.75
2.5,157.75
2.5,158.5
3.0,158.0
3.5,158.0
3.5,158.5
3.5,156.75
4.0,156.75
4.5,158.5
5.5,159.0
5.5,159.0
5.0,153.25
4.5,153.25
4.0,153.25
4.0,156.0
4.0,157.0
3.5,157.0
3.5,154.0
3.0,154.0
3.5,146.5
4.0,147.0
4.0,147.0
4.0,151.75
3.5,152.75
2.5,152.75
2.5,153.0
2.5,153.0
2.0,155.25
2.5,156.75
2.5,156.75
3.0,157.75
3.5,156.0
3.0,156.0
2.5,157.5
2.5,155.25
2.0,155.25
2.0,154.25
2.0,154.25
2.5,154.25
3.0,154.5
4.0,155.0
4.0,155.0
3.0,155.5
2.5,159.25
2.5,159.25
2.5,157.0
2.5,157.0
2.5,156.25
4.0,155.75
4.0,155.75
3.5,154.75
3.0,158.5
3.5,158.5
3.5,158.0
4.0,160.0
4.5,160.0
5.0,159.0
4.0,161.25
4.0,161.25
3.5,162.5
3.0,161.25
3.0,161.25
3.0,162.0
4.0,161.25
4.5,161.25
4.5,161.0
4.0,156.75
4.0,156.75
