toco,fhr
16.5,158.25
16.5,160.0
16.5,159.25
16.5,159.25
16.5,161.0
16.5,158.5
16.5,158.5
16.5,159.25
16.5,161.75
16.5,161.75
16.5,159.0
16.5,165.5
16.5,165.5
16.5,165.5
16.5,165.5
16.5,164.0
16.5,162.75
16.5,148.75
16.5,148.75
16.5,148.75
16.5,159.0
16.5,164.0
16.5,164.0
16.5,163.75
16.5,162.75
16.5,162.75
16.5,163.25
16.5,160.5
16.5,160.5
16.5,164.0
16.5,164.0
16.5,165.5
16.5,165.5
16.5,165.0
16.5,165.0
16.5,165.0
16.5,165.0
16.5,165.0
16.5,165.0
16.5,165.0
16.5,165.0
16.5,165.0
16.0,168.25
15.5,168.25
15.5,168.25
16.0,167.75
16.0,169.25
15.5,169.25
22.0,169.25
58.0,169.75
60.5,169.5
53.0,169.5
46.5,169.25
60.5,168.25
69.5,168.25
68.5,168.0
53.0,169.25
64.0,169.25
95.5,170.0
93.0,168.25
96.0,169.25
91.5,169.25
80.5,168.25
88.5,167.5
89.5,167.5
94.5,165.75
93.0,168.25
94.5,166.5
95.0,166.5
94.0,166.5
95.0,167.0
94.5,167.0
93.0,166.0
67.0,166.0
58.0,166.0
57.5,167.5
59.0,167.5
78.5,168.0
53.0,168.0
64.0,168.0
67.0,168.0
48.5,167.0
58.5,167.0
65.0,168.25
44.5,168.25
56.0,167.75
49.0,168.5
47.0,168.5
45.0,169.0
39.0,169.75
39.5,169.75
37.5,169.5
37.0,169.5
32.0,171.0
29.0,171.0
32.5,169.5
43.0,171.0
43.5,168.5
43.0,168.5
44.0,170.75
45.5,170.0
48.5,170.0
56.5,171.0
57.5,169.75
60.0,169.75
61.5,170.5
63.0,170.0
64.0,169.5
64.5,169.5
65.5,169.75
65.0,168.5
65.0,168.5
64.0,168.5
64.5,168.5
65.5,168.25
64.0,168.25
63.5,169.0
63.5,167.0
65.5,167.0
66.0,167.0
66.5,166.0
66.5,166.0
65.5,166.25
56.0,167.0
52.0,167.0
60.5,166.5
60.5,166.0
55.5,166.5
42.0,166.5
57.0,166.0
62.0,165.75
58.5,165.75
59.0,165.75
60.0,166.0
61.5,166.0
64.0,165.5
64.5,166.5
65.5,166.5
66.0,167.0
65.5,166.75
66.0,167.0
66.5,167.0
19.5,167.5
19.5,166.75
19.0,166.75
19.0,167.5
19.0,167.75
18.5,167.75
18.5,167.75
18.5,168.0
18.5,167.5
19.0,167.5
19.5,167.0
19.5,167.0
19.0,167.0
18.5,167.0
18.5,166.75
18.0,166.75
17.5,166.75
17.5,166.5
17.5,166.5
19.0,166.0
18.0,166.25
18.0,166.75
17.5,166.75
17.5,167.75
17.0,167.5
17.0,167.5
17.0,168.0
17.0,168.0
17.0,168.0
17.5,168.25
19.0,168.0
19.0,167.5
17.5,167.5
17.5,166.75
17.0,166.5
17.0,166.5
17.0,166.25
17.0,166.0
16.5,166.0
17.0,166.0
17.5,165.5
17.0,165.5
16.5,164.5
16.0,164.0
16.0,164.0
16.0,163.75
16.0,164.25
16.0,164.0
16.0,164.0
16.5,163.75
17.0,162.75
17.5,162.75
17.0,162.0
16.5,163.25
17.0,163.25
16.0,163.75
16.5,162.75
16.5,162.75
16.0,163.5
16.0,163.75
16.5,163.75
17.0,163.25
17.0,163.25
17.5,163.25
16.5,164.0
16.0,164.0
15.5,164.0
15.0,164.5
15.0,164.5
14.5,164.75
15.0,164.75
16.0,165.5
17.5,164.5
16.5,164.5
15.0,165.5
14.5,165.5
14.0,165.5
14.0,165.5
14.0,166.0
14.0,166.0
15.0,165.0
15.0,164.5
15.0,164.5
14.0,163.75
13.5,162.75
13.0,163.75
13.0,163.75
13.0,162.75
13.5,162.25
14.0,162.25
15.0,162.25
15.5,161.25
14.5,161.25
14.0,160.5
13.5,160.75
13.5,160.75
14.5,161.5
15.0,161.5
14.5,161.5
14.5,161.5
14.0,161.5
13.5,161.5
13.5,162.5
13.5,164.0
14.0,164.0
14.0,164.75
13.5,164.5
13.0,164.5
13.0,164.75
13.5,164.75
14.0,165.0
13.5,165.0
13.0,164.25
12.5,165.5
13.0,165.5
12.5,165.5
12.5,166.25
12.5,166.25
13.0,166.25
13.0,166.5
13.5,166.5
13.5,166.5
12.5,166.5
12.5,166.5
12.5,166.5
12.0,166.5
12.0,167.0
12.0,167.0
12.5,167.5
12.0,167.0
11.5,167.0
11.5,167.0
11.0,168.0
11.0,168.25
12.5,168.25
13.5,169.0
14.0,168.0
13.0,169.75
12.5,169.75
12.0,168.5
12.5,169.25
13.5,169.25
14.0,169.25
15.5,169.5
14.0,170.0
13.5,170.0
13.0,169.0
13.0,169.0
12.5,170.5
12.5,169.5
12.5,171.25
13.5,171.25
14.0,170.0
13.0,170.5
12.5,170.5
12.0,171.0
12.0,171.25
11.5,171.0
11.5,171.0
11.5,170.5
12.5,169.75
12.5,169.75
12.5,169.75
12.5,168.25
13.0,168.25
13.0,167.75
14.5,167.0
14.5,167.0
14.0,167.0
14.0,166.75
14.0,166.25
13.5,166.25
13.5,165.5
13.5,165.5
13.5,164.25
12.5,164.25
13.0,164.5
13.5,164.0
13.5,164.25
13.0,164.25
12.5,164.5
12.0,163.75
12.0,163.75
11.5,162.5
11.5,162.75
11.5,162.75
11.0,162.25
11.0,161.5
11.0,161.5
11.0,162.0
11.5,161.75
11.5,161.75
12.0,162.0
12.0,161.75
11.5,161.75
11.5,160.75
11.0,160.75
11.0,160.75
11.0,158.75
11.0,158.25
11.0,158.25
11.0,159.5
11.0,159.5
12.0,159.5
12.5,158.75
14.5,158.75
20.0,158.75
15.0,158.75
42.5,158.75
27.0,158.75
25.5,159.0
21.0,159.0
21.0,159.0
22.0,162.75
22.0,163.75
22.0,163.75
21.0,162.75
19.5,164.25
17.5,164.5
15.5,164.5
14.0,164.75
12.5,165.5
12.0,165.5
