toco,fhr
23.5,153.0
26.0,153.5
28.5,153.5
29.5,153.5
27.5,153.5
27.5,152.5
28.0,151.5
29.0,151.5
28.5,153.25
28.5,152.25
28.0,152.25
27.0,151.25
26.5,151.25
25.5,150.25
25.0,149.75
25.0,149.75
25.5,147.5
27.0,147.5
27.5,146.5
28.0,147.0
26.5,147.0
25.0,145.25
24.5,145.25
23.5,145.75
23.5,144.75
23.5,144.75
23.0,144.5
23.0,144.5
23.5,142.75
24.0,142.0
24.5,142.0
24.0,138.25
22.0,138.25
21.5,137.0
21.0,137.0
22.0,130.75
22.0,130.75
21.0,133.25
21.5,133.25
21.5,130.25
21.0,130.25
22.0,133.0
23.5,133.0
23.0,110.5
22.0,110.5
21.0,135.75
21.5,135.75
22.0,136.0
20.5,136.0
21.0,136.0
21.0,136.0
21.0,136.0
20.5,132.75
19.5,132.75
20.0,135.0
20.0,135.0
19.0,135.0
19.5,135.0
20.0,135.0
21.5,134.25
22.0,134.25
20.0,134.5
19.5,134.5
20.0,134.5
19.0,134.25
19.5,134.25
19.5,134.5
20.0,124.75
20.5,124.75
22.0,132.25
22.0,132.25
20.5,132.5
20.5,132.5
20.0,132.5
19.0,132.5
19.5,132.5
20.5,132.5
19.0,0.0
19.5,0.0
20.5,132.5
21.5,0.0
20.5,0.0
20.5,0.0
20.0,0.0
19.5,0.0
19.0,0.0
19.5,0.0
20.0,115.75
19.0,115.75
19.5,117.0
20.5,117.0
20.5,116.75
20.5,116.75
20.5,117.25
20.5,117.25
19.5,118.0
19.0,118.0
20.0,120.25
20.0,127.0
19.5,127.0
20.5,127.25
22.0,127.25
23.5,129.0
22.0,129.0
21.0,129.5
21.5,129.5
21.5,130.75
21.0,131.25
22.0,131.25
22.0,130.5
23.0,130.5
23.5,130.75
23.5,130.75
23.5,130.25
23.5,130.25
23.5,129.5
23.0,129.5
22.5,130.25
23.0,129.5
23.5,129.5
23.5,131.5
23.5,131.5
23.5,132.5
25.0,132.5
24.0,132.25
23.5,132.25
23.5,132.75
23.0,132.75
23.5,132.75
25.0,134.5
26.5,134.5
25.0,135.25
23.5,135.25
24.0,134.25
25.5,136.25
24.5,136.25
24.0,136.5
24.5,136.5
25.0,137.5
24.0,137.5
24.5,139.25
24.0,139.25
25.0,139.25
26.5,138.5
26.0,138.5
26.0,139.0
25.0,139.0
25.0,139.5
25.0,140.25
25.0,140.25
25.0,141.25
25.0,141.25
25.0,140.0
24.5,139.75
24.0,139.75
24.5,136.0
24.5,136.0
25.0,136.75
25.0,136.75
26.0,133.5
25.0,133.5
24.5,139.5
25.0,135.0
25.0,135.0
25.0,132.75
24.5,132.75
25.5,135.0
26.5,135.0
26.5,131.0
25.5,131.0
25.0,132.75
24.5,132.75
24.5,130.0
24.5,132.5
25.0,132.5
25.5,131.75
26.0,131.75
26.0,132.5
25.0,132.5
25.0,133.5
24.5,135.0
24.0,135.0
25.0,134.0
24.5,134.0
24.0,135.0
24.5,135.0
25.0,128.5
26.5,128.5
26.0,130.0
25.0,130.0
25.5,129.75
25.5,129.75
26.0,126.75
25.5,128.5
26.0,128.5
26.5,127.25
26.0,127.25
26.0,129.75
25.5,129.75
25.5,130.25
25.0,130.25
25.0,132.0
25.0,132.0
25.5,127.0
25.0,127.0
26.0,126.25
26.5,128.0
25.0,128.0
25.0,130.75
25.0,130.75
25.0,129.75
24.5,129.75
24.0,132.0
25.0,132.0
25.0,131.0
25.0,132.75
26.0,132.75
25.5,132.0
24.5,132.0
24.5,133.5
24.5,133.5
25.0,132.25
24.0,132.25
24.5,133.5
25.0,133.5
25.0,128.5
25.5,132.0
25.5,132.0
25.0,128.0
25.0,128.0
24.0,129.75
24.0,129.75
24.0,129.75
23.5,129.75
24.0,132.75
23.5,134.25
23.5,134.25
23.5,135.5
22.5,135.5
22.5,134.75
22.5,134.75
23.0,134.0
23.5,135.75
23.5,135.75
23.5,136.25
23.0,136.25
22.5,138.5
23.5,138.5
22.5,140.75
23.0,139.5
23.0,139.5
22.5,140.25
22.5,140.25
22.5,138.5
22.0,137.5
22.5,137.5
22.5,136.25
23.5,136.25
24.0,129.75
23.5,129.75
23.0,129.75
22.5,132.5
23.0,132.5
23.5,132.5
22.0,111.0
23.0,111.0
22.5,127.75
22.0,127.75
22.5,129.75
23.0,129.75
23.0,131.75
23.5,132.0
23.0,132.0
22.0,132.5
22.5,132.5
22.5,134.5
22.0,134.5
22.5,135.0
22.5,133.5
22.0,133.5
22.5,134.25
22.0,134.25
22.5,136.25
23.5,136.25
22.5,134.75
22.0,136.0
22.5,136.0
21.5,136.5
22.0,136.5
22.0,137.5
22.0,137.5
22.0,136.75
22.5,136.75
22.5,136.75
23.5,137.0
23.0,137.0
22.0,137.25
21.5,137.25
22.0,137.25
22.0,137.25
21.5,135.75
21.5,136.25
22.0,136.25
22.0,135.5
22.0,135.5
22.5,136.75
22.0,135.75
21.5,135.75
20.5,137.5
21.0,137.5
21.5,138.25
20.5,138.25
21.5,137.25
21.5,137.25
21.5,136.75
22.5,136.75
21.5,141.5
20.5,138.5
20.5,138.5
21.0,139.5
20.5,139.5
20.5,138.75
21.0,138.75
20.5,138.75
21.5,139.25
22.0,137.5
22.0,137.5
21.0,137.5
20.5,137.5
21.0,137.5
20.5,137.5
21.0,137.5
21.0,137.5
20.5,134.25
21.5,134.75
22.0,134.75
22.5,136.25
22.0,136.25
21.5,137.25
22.0,137.25
20.5,137.25
21.0,139.5
21.5,139.5
21.5,139.5
21.5,140.25
22.0,140.25
23.0,141.75
22.0,141.75
22.0,141.5
21.5,143.25
21.0,143.25
20.5,142.0
21.0,142.0
22.0,145.25
21.5,143.5
22.0,143.5
22.5,144.25
22.0,144.25
22.0,145.75
21.0,146.75
20.5,146.75
20.5,143.25
21.5,143.25
22.0,144.75
22.0,143.75
22.0,143.75
23.5,142.0
22.5,142.0
21.0,141.25
22.0,141.25
21.5,136.5
21.5,136.5
22.0,136.75
22.0,133.0
22.5,133.0
23.0,135.25
23.5,135.25
22.0,134.5
22.0,134.5
22.0,136.75
22.0,136.75
22.0,131.25
22.0,131.25
23.0,137.75
23.0,137.75
23.5,128.75
23.5,128.75
22.5,139.5
22.0,134.75
22.0,134.75
22.5,138.0
22.5,138.0
22.5,133.75
23.5,140.0
23.5,140.0
23.5,136.75
23.5,136.75
23.5,141.75
23.0,141.75
22.5,137.75
23.0,140.25
23.5,140.25
23.5,138.5
23.5,138.5
24.0,139.0
25.0,139.0
24.5,135.75
24.5,137.25
24.0,137.25
23.5,136.0
24.0,136.0
25.0,140.25
24.0,136.0
25.0,136.0
25.5,139.75
25.5,139.75
26.0,139.5
25.5,139.5
25.0,139.75
25.0,140.5
25.0,140.5
25.0,141.5
24.5,141.5
25.5,141.75
25.5,140.25
26.0,140.25
26.5,140.0
25.5,140.0
25.5,139.75
25.0,139.75
25.0,139.75
25.0,139.75
25.0,139.75
25.0,139.75
26.0,139.75
26.5,141.0
26.5,141.0
26.0,141.0
25.0,141.0
25.0,141.0
25.0,140.75
24.5,140.25
25.0,140.25
