toco,fhr
8.5,142.5
9.0,144.25
9.0,144.25
9.0,145.75
9.0,147.0
9.0,147.0
9.5,147.75
9.5,147.75
9.5,147.75
10.0,144.5
10.0,144.5
10.0,136.0
10.5,136.0
10.5,127.75
10.5,127.75
11.0,126.5
11.0,126.5
11.0,126.0
11.0,126.0
11.0,126.25
11.5,126.25
12.0,126.25
12.0,126.5
12.0,126.5
12.0,126.5
12.0,126.5
11.5,134.5
11.5,134.5
11.5,138.25
11.5,138.25
12.0,138.25
12.0,138.5
12.0,138.5
12.0,134.0
12.5,134.0
12.5,131.75
12.5,131.75
12.5,127.0
12.5,127.0
13.0,126.25
13.0,126.25
13.5,126.0
13.5,129.5
13.5,129.5
13.5,128.0
14.0,128.0
14.0,112.5
14.0,112.5
14.0,112.25
14.0,112.25
14.0,112.25
13.5,112.5
13.5,112.5
13.5,112.5
13.5,112.5
13.5,0.0
14.0,0.0
14.0,0.0
14.0,0.0
14.5,0.0
15.0,0.0
15.0,0.0
15.5,0.0
15.5,0.0
15.5,0.0
15.5,0.0
16.0,0.0
17.0,0.0
17.0,0.0
17.0,100.25
17.0,100.25
16.5,109.25
16.0,109.25
16.0,109.25
16.5,90.0
16.5,90.0
16.5,90.0
17.0,90.0
17.0,90.0
17.5,90.0
18.0,89.75
18.0,89.75
18.0,0.0
18.0,0.0
18.5,0.0
18.5,0.0
18.5,0.0
18.5,0.0
19.0,0.0
19.0,0.0
19.5,0.0
19.5,0.0
19.5,0.0
19.5,0.0
19.5,0.0
19.5,0.0
19.5,0.0
19.5,0.0
19.5,0.0
19.5,0.0
19.5,0.0
20.0,0.0
20.0,0.0
20.5,0.0
20.5,0.0
20.5,0.0
20.5,0.0
20.0,0.0
20.5,0.0
20.5,0.0
20.5,0.0
20.5,0.0
21.0,0.0
21.5,0.0
22.0,0.0
22.0,0.0
22.0,0.0
22.0,0.0
22.5,0.0
23.0,0.0
22.5,0.0
23.0,0.0
23.0,0.0
22.5,0.0
22.5,0.0
22.5,0.0
23.0,0.0
23.0,0.0
23.0,0.0
23.5,0.0
23.5,0.0
22.5,0.0
21.5,0.0
23.0,0.0
23.0,0.0
23.0,0.0
24.0,0.0
24.0,0.0
24.0,0.0
24.0,0.0
24.0,0.0
24.0,0.0
24.0,0.0
22.5,125.0
22.0,125.0
22.0,126.25
21.5,126.25
22.5,115.75
22.0,116.0
21.5,116.0
22.0,116.0
21.5,116.0
21.5,116.0
21.5,116.0
22.0,116.0
22.0,116.0
22.0,116.0
22.0,115.75
21.0,115.75
21.0,115.75
21.0,115.75
21.0,0.0
21.0,0.0
21.5,0.0
21.5,0.0
20.5,0.0
20.0,0.0
20.5,0.0
20.5,0.0
20.5,0.0
20.5,0.0
20.5,0.0
20.5,0.0
20.5,0.0
20.5,0.0
20.5,0.0
21.0,0.0
21.0,0.0
